时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),ESKF估计位置X(m),ESKF估计位置Y(m),ESKF估计位置Z(m)
1.099000000000000057e+02,2.226067931325010463e+01,-6.042001164849287065e+00,-6.009938346674579712e+00,2.560374680355823074e+01,-8.199001890577757301e-01,-5.797267891364450421e+00
1.100000000000000000e+02,2.229434476432182066e+01,-6.047171569475976227e+00,-6.009999999999916298e+00,2.502079720774951355e+01,-1.662777232156867235e+00,-5.785778183936656660e+00
1.101000000000000085e+02,2.232794762728709159e+01,-6.052509492455563134e+00,-6.009938346674579712e+00,2.508440560965238930e+01,-1.432404932773619910e+00,-5.771687647139967403e+00
1.102000000000000028e+02,2.236148780781080347e+01,-6.058014873846346404e+00,-6.009753766811819276e+00,2.515468219189186172e+01,-1.234823665107492863e+00,-5.761938797648962662e+00
1.103000000000000114e+02,2.239496521173381183e+01,-6.063687651826162650e+00,-6.009447398407870011e+00,2.522977489224424730e+01,-1.065163436181341572e+00,-5.752297846257139469e+00
1.104000000000000057e+02,2.242837974507320453e+01,-6.069527762693086359e+00,-6.009021130325820081e+00,2.531497082390544406e+01,-9.170665187719438949e-01,-5.742500119781915657e+00
1.105000000000000000e+02,2.246173131402257894e+01,-6.075535140866136885e+00,-6.008477590650142197e+00,2.541736959461693246e+01,-7.920636453482098327e-01,-5.734132669197926191e+00
1.106000000000000085e+02,2.249501982495229768e+01,-6.081709718886033400e+00,-6.007820130483684018e+00,2.553089457661874562e+01,-6.929934552180851970e-01,-5.731034363279741584e+00
1.107000000000000028e+02,2.252824518440973378e+01,-6.088051427415923200e+00,-6.007052803286998532e+00,2.565277528666193874e+01,-6.113608271304168396e-01,-5.733315874301276871e+00
1.108000000000000114e+02,2.256140729911956910e+01,-6.094560195242186396e+00,-6.006180339887415620e+00,2.578829817391788026e+01,-5.411159915163280543e-01,-5.746451360829317068e+00
1.109000000000000057e+02,2.259450607598401461e+01,-6.101235949275235271e+00,-6.005208119311917336e+00,2.592866923152059755e+01,-4.819316197785942224e-01,-5.769970345419654478e+00
1.110000000000000000e+02,2.262754142208310881e+01,-6.108078614550304763e+00,-6.004142135623647292e+00,2.532595546276910525e+01,-1.542633569978208774e+00,-5.799892380609978026e+00
1.111000000000000085e+02,2.266051324467495931e+01,-6.115088114228338867e+00,-6.002988960966519905e+00,2.556849924244788497e+01,-1.437968204383485826e+00,-5.831376865830354639e+00
1.112000000000000028e+02,2.269342145119600573e+01,-6.122264369596813083e+00,-6.001755705045765943e+00,2.581382171079176402e+01,-1.333270311523799156e+00,-5.863902938362430817e+00
1.113000000000000114e+02,2.272626594926127552e+01,-6.129607300070643916e+00,-6.000449971294235851e+00,2.607597283338952110e+01,-1.232532092148498126e+00,-5.891114943930699788e+00
1.114000000000000057e+02,2.275904664666465393e+01,-6.137116823193082382e+00,-5.999079809994707801e+00,2.634415807497197903e+01,-1.135740986171595024e+00,-5.913013326452585261e+00
1.115000000000000000e+02,2.279176345137913628e+01,-6.144792854636646595e+00,-5.997653668647218161e+00,2.661679483689247050e+01,-1.041040548941866817e+00,-5.931472747175853932e+00
1.116000000000000085e+02,2.282441627155708730e+01,-6.152635308204061459e+00,-5.996180339887415833e+00,2.690187128993970944e+01,-9.482478738590962575e-01,-5.944075033196281055e+00
1.117000000000000028e+02,2.285700501553050046e+01,-6.160644095829228561e+00,-5.994668907277034720e+00,2.719136720025039011e+01,-8.639684054411105318e-01,-5.950024153648415748e+00
1.118000000000000114e+02,2.288952959181124669e+01,-6.168819127578222705e+00,-5.993128689300720957e+00,2.748276089082354190e+01,-7.807110257619487292e-01,-5.955483645155474015e+00
1.119000000000000057e+02,2.292198990909135148e+01,-6.177160311650293778e+00,-5.991569181914473852e+00,2.777186779899927771e+01,-7.005718655887307467e-01,-5.963137332711800020e+00
1.120000000000000000e+02,2.295438587624322224e+01,-6.185667554378895261e+00,-5.989999999999916724e+00,2.726817341944260065e+01,-1.493385725928166208e+00,-5.975044891327829788e+00
1.121000000000000085e+02,2.298671740231992899e+01,-6.194340760232748266e+00,-5.988430818085359597e+00,2.766995812959416767e+01,-1.288379094226588695e+00,-5.989911080992435188e+00
1.122000000000000028e+02,2.301898439655545303e+01,-6.203179831816898471e+00,-5.986871310699111604e+00,2.803716445246847755e+01,-1.099414934048545289e+00,-6.007009638789637229e+00
1.123000000000000114e+02,2.305118676836493208e+01,-6.212184669873824561e+00,-5.985331092722798729e+00,2.837684223589569044e+01,-9.128563593083223182e-01,-6.024251972740672478e+00
1.124000000000000057e+02,2.308332442734493029e+01,-6.221355173284543127e+00,-5.983819660112417615e+00,2.868920950617783561e+01,-7.280725562949014185e-01,-6.036213485316483940e+00
1.125000000000000000e+02,2.311539728327366916e+01,-6.230691239069743759e+00,-5.982346331352615287e+00,2.897061832372862611e+01,-5.544169274158432525e-01,-6.038482570290448770e+00
1.126000000000000085e+02,2.314740524611131889e+01,-6.240192762390959658e+00,-5.980920190005125647e+00,2.922133032892361015e+01,-3.949411000338637345e-01,-6.027802647564952210e+00
1.127000000000000028e+02,2.317934822600020084e+01,-6.249859636551720499e+00,-5.979550028705597597e+00,2.943927818511796346e+01,-2.531041905055358976e-01,-6.005047139341828988e+00
1.128000000000000114e+02,2.321122613326508954e+01,-6.259691752998778114e+00,-5.978244294954067506e+00,2.963760498519059539e+01,-1.247834699877288650e-01,-5.973040162207483128e+00
1.129000000000000057e+02,2.324303887841341520e+01,-6.269689001323303756e+00,-5.977011039033312656e+00,2.981155559175657999e+01,-4.584667175357348169e-03,-5.935567880146249031e+00
1.130000000000000000e+02,2.327478637213557633e+01,-6.279851269262124447e+00,-5.975857864376186157e+00,2.895518381539118735e+01,-8.471567580146223131e-01,-5.900583820160577808e+00
1.131000000000000085e+02,2.330646852530512092e+01,-6.290178442699025041e+00,-5.974791880687916112e+00,2.907039198984153572e+01,-6.114842773040221058e-01,-5.868059029661607084e+00
1.132000000000000028e+02,2.333808524897905556e+01,-6.300670405665968588e+00,-5.973819660112417829e+00,2.915983057061487571e+01,-4.014305341428779927e-01,-5.844453219077490047e+00
1.133000000000000114e+02,2.336963645439805859e+01,-6.311327040344448136e+00,-5.972947196712834916e+00,2.922426190832497284e+01,-2.219076278091195453e-01,-5.828989631981499109e+00
1.134000000000000057e+02,2.340112205298673942e+01,-6.322148227066783477e+00,-5.972179869516149431e+00,2.926878263741265940e+01,-7.215732450865983139e-02,-5.823502622643364823e+00
1.135000000000000000e+02,2.343254195635389081e+01,-6.333133844317476502e+00,-5.971522409349691252e+00,2.929088718863422969e+01,5.692125568094245913e-02,-5.825903965114666683e+00
1.136000000000000085e+02,2.346389607629274821e+01,-6.344283768734570117e+00,-5.970978869674013367e+00,2.931210872744929929e+01,1.611148333783814501e-01,-5.831281745048892518e+00
1.137000000000000028e+02,2.349518432478120644e+01,-6.355597875111037354e+00,-5.970552601591963437e+00,2.933193052240278575e+01,2.418920737043044056e-01,-5.837216815071335496e+00
1.138000000000000114e+02,2.352640661398209332e+01,-6.367076036396175809e+00,-5.970246233188014173e+00,2.936126064902720501e+01,3.069171024538312476e-01,-5.839523295020377702e+00
1.139000000000000057e+02,2.355756285624341118e+01,-6.378718123697060705e+00,-5.970061653325253737e+00,2.940053536806590273e+01,3.324508833977509736e-01,-5.836422512728950629e+00
1.140000000000000000e+02,2.358865296409856072e+01,-6.390524006279964198e+00,-5.969999999999917151e+00,2.844613222306603006e+01,-8.057031022058224190e-01,-5.829538199809894294e+00
1.141000000000000085e+02,2.361967685026663588e+01,-6.402493551571836861e+00,-5.970061653325253737e+00,2.849650846269406657e+01,-8.098959872082616140e-01,-5.815866312744922162e+00
1.142000000000000028e+02,2.365063442765261215e+01,-6.414626625161790940e+00,-5.970246233188014173e+00,2.857470319313386753e+01,-8.561778250751121977e-01,-5.803441673991213356e+00
1.143000000000000114e+02,2.368152560934763073e+01,-6.426923090802617367e+00,-5.970552601591963437e+00,2.867887786992428900e+01,-9.302553101399828606e-01,-5.793109413805787256e+00
1.144000000000000057e+02,2.371235030862922599e+01,-6.439382810412313418e+00,-5.970978869674013367e+00,2.880272633792500869e+01,-1.021027515004099051e+00,-5.789234181175237914e+00
1.145000000000000000e+02,2.374310843896156697e+01,-6.452005644075624602e+00,-5.971522409349691252e+00,2.894073943330160859e+01,-1.117435175788437762e+00,-5.793556081628765675e+00
1.146000000000000085e+02,2.377379991399570969e+01,-6.464791450045629162e+00,-5.972179869516149431e+00,2.909879163607903152e+01,-1.222482084074326236e+00,-5.807002954315692911e+00
1.147000000000000028e+02,2.380442464756984222e+01,-6.477740084745317262e+00,-5.972947196712834916e+00,2.925717964576526597e+01,-1.335826089438508113e+00,-5.830956340271586491e+00
1.148000000000000114e+02,2.383498255370950147e+01,-6.490851402769218126e+00,-5.973819660112417829e+00,2.943521517383783603e+01,-1.440234222645443651e+00,-5.864908629296705200e+00
1.149000000000000057e+02,2.386547354662784670e+01,-6.504125256885012973e+00,-5.974791880687916112e+00,2.962442613788390489e+01,-1.537981086982600276e+00,-5.904940804571746860e+00
1.150000000000000000e+02,2.389589754072588335e+01,-6.517561498035201240e+00,-5.975857864376186157e+00,2.870151306547311165e+01,-2.581220947302781177e+00,-5.952323762030950149e+00
1.151000000000000085e+02,2.392625445059270817e+01,-6.531159975338779233e+00,-5.977011039033312656e+00,2.896517910155740338e+01,-2.718302351520656135e+00,-6.002628559348298865e+00
1.152000000000000028e+02,2.395654419100574373e+01,-6.544920536092924124e+00,-5.978244294954067506e+00,2.924325885049930562e+01,-2.841139395633604181e+00,-6.053886341160268358e+00
1.153000000000000114e+02,2.398676667693097642e+01,-6.558843025774711677e+00,-5.979550028705597597e+00,2.952736024326509678e+01,-2.949315354669131750e+00,-6.106846239099655627e+00
1.154000000000000057e+02,2.401692182352321225e+01,-6.572927288042848204e+00,-5.980920190005125647e+00,2.982192712615804098e+01,-3.050054947185536047e+00,-6.155948501410941631e+00
1.155000000000000000e+02,2.404700954612629360e+01,-6.587173164739432707e+00,-5.982346331352615287e+00,3.011734667033340074e+01,-3.146952623993078291e+00,-6.204286436687621809e+00
1.156000000000000085e+02,2.407702976027334074e+01,-6.601580495891743894e+00,-5.983819660112417615e+00,3.041122590675860238e+01,-3.244189848542969212e+00,-6.251057095372421379e+00
1.157000000000000028e+02,2.410698238168701124e+01,-6.616149119713993443e+00,-5.985331092722798729e+00,3.071139335428945571e+01,-3.330139650958869435e+00,-6.295831176865664958e+00
1.158000000000000114e+02,2.413686732627970599e+01,-6.630878872609196506e+00,-5.986871310699112492e+00,3.100428133589448620e+01,-3.421062772322028156e+00,-6.338547613275693493e+00
1.159000000000000057e+02,2.416668451015381436e+01,-6.645769589170980041e+00,-5.988430818085359597e+00,3.130611663563603742e+01,-3.505058802064942025e+00,-6.383034250974571222e+00
1.160000000000000000e+02,2.419643384960196641e+01,-6.660821102185433773e+00,-5.989999999999916724e+00,3.049725085240547884e+01,-3.988594227473260645e+00,-6.423757446866088294e+00
1.161000000000000085e+02,2.422611526110725677e+01,-6.676033242633010900e+00,-5.991569181914473852e+00,3.094397631358739176e+01,-4.035954951008362990e+00,-6.475875829293316954e+00
1.162000000000000028e+02,2.425572866134346128e+01,-6.691405839690411028e+00,-5.993128689300720957e+00,3.135987116307484968e+01,-4.067138088957192643e+00,-6.524645865233783759e+00
1.163000000000000114e+02,2.428527396717530351e+01,-6.706938720732495085e+00,-5.994668907277034720e+00,3.175245089366122642e+01,-4.102368415472827934e+00,-6.572899366986733938e+00
1.164000000000000057e+02,2.431475109565866077e+01,-6.722631711334241089e+00,-5.996180339887415833e+00,3.210881066753344015e+01,-4.123416195218524649e+00,-6.619077757385661620e+00
1.165000000000000000e+02,2.434415996404082350e+01,-6.738484635272675050e+00,-5.997653668647218161e+00,3.243516767395734490e+01,-4.141036110879902310e+00,-6.659916722350394558e+00
1.166000000000000085e+02,2.437350048976069061e+01,-6.754497314528887131e+00,-5.999079809994707801e+00,3.272371899851989951e+01,-4.155035159009183410e+00,-6.691520272735250963e+00
1.167000000000000028e+02,2.440277259044904667e+01,-6.770669569289994527e+00,-6.000449971294235851e+00,3.298609741303187093e+01,-4.164442272025735470e+00,-6.712965263430653806e+00
1.168000000000000114e+02,2.443197618392875015e+01,-6.787001217951180720e+00,-6.001755705045765943e+00,3.321199466971874870e+01,-4.176321037873196751e+00,-6.722192311547792620e+00
1.169000000000000057e+02,2.446111118821498920e+01,-6.803492077117740067e+00,-6.002988960966520793e+00,3.341126774770331309e+01,-4.189260280241414947e+00,-6.720126520569049688e+00
1.170000000000000000e+02,2.449017752151551264e+01,-6.820141961607104619e+00,-6.004142135623647292e+00,3.205148658196642941e+01,-4.690644880200589562e+00,-6.696744260371547242e+00
1.171000000000000085e+02,2.451917510223085372e+01,-6.836950684450972204e+00,-6.005208119311917336e+00,3.224036479034218416e+01,-4.586568090813154086e+00,-6.679495436965785515e+00
1.172000000000000028e+02,2.454810384895453979e+01,-6.853918056897365219e+00,-6.006180339887415620e+00,3.238076597206510598e+01,-4.492256190580637742e+00,-6.649978695354089808e+00
1.173000000000000114e+02,2.457696368047336577e+01,-6.871043888412769363e+00,-6.007052803286998532e+00,3.248888215741461494e+01,-4.414510213589839971e+00,-6.611594384126406432e+00
1.174000000000000057e+02,2.460575451576757544e+01,-6.888327986684268822e+00,-6.007820130483684018e+00,3.256530874245355989e+01,-4.345614674000379374e+00,-6.571750909823917297e+00
1.175000000000000000e+02,2.463447627401111362e+01,-6.905770157621700989e+00,-6.008477590650142197e+00,3.262454307119188002e+01,-4.291096771255824116e+00,-6.532007317239907351e+00
1.176000000000000085e+02,2.466312887457186420e+01,-6.923370205359853813e+00,-6.009021130325820081e+00,3.266291835879213323e+01,-4.259116958355732230e+00,-6.491941897843569897e+00
1.177000000000000028e+02,2.469171223701184203e+01,-6.941127932260634736e+00,-6.009447398407870011e+00,3.268791464667970814e+01,-4.235711958797890198e+00,-6.454646887670452138e+00
1.178000000000000114e+02,2.472022628108744868e+01,-6.959043138915328441e+00,-6.009753766811819276e+00,3.269975063193167131e+01,-4.224143091843839848e+00,-6.417572901949151642e+00
1.179000000000000057e+02,2.474867092674967495e+01,-6.977115624146799533e+00,-6.009938346674579712e+00,3.271240567814920297e+01,-4.230017043790721409e+00,-6.380776372595606816e+00
1.180000000000000000e+02,2.477704609414435311e+01,-6.995345185011769829e+00,-6.009999999999916298e+00,3.131974293735081716e+01,-4.820410984920805220e+00,-6.341116727931080277e+00
1.181000000000000085e+02,2.480535170361235586e+01,-7.013731616803102753e+00,-6.009938346674579712e+00,3.127557684244990455e+01,-4.846747725028259346e+00,-6.309712916663071880e+00
1.182000000000000028e+02,2.483358767568983438e+01,-7.032274713052089510e+00,-6.009753766811819276e+00,3.124834312386692048e+01,-4.894843248544637149e+00,-6.275367666281256973e+00
1.183000000000000114e+02,2.486175393110842791e+01,-7.050974265530772556e+00,-6.009447398407870011e+00,3.123923078657637831e+01,-4.966377684280828042e+00,-6.242119449094076344e+00
1.184000000000000057e+02,2.488985039079550887e+01,-7.069830064254285062e+00,-6.009021130325820081e+00,3.124618044273114137e+01,-5.048930055936446060e+00,-6.208699482704363781e+00
1.185000000000000000e+02,2.491787697587437478e+01,-7.088841897483199261e+00,-6.008477590650142197e+00,3.127935747250522880e+01,-5.154467399149535112e+00,-6.176191690720669314e+00
1.186000000000000085e+02,2.494583360766450042e+01,-7.108009551725935182e+00,-6.007820130483684018e+00,3.133706759880268322e+01,-5.261461437700048371e+00,-6.145914643382787368e+00
1.187000000000000028e+02,2.497372020768174039e+01,-7.127332811741105445e+00,-6.007052803286998532e+00,3.141089916606755850e+01,-5.384048180564338537e+00,-6.118315378888721234e+00
1.188000000000000114e+02,2.500153669763854225e+01,-7.146811460539982619e+00,-6.006180339887415620e+00,3.149794435160462314e+01,-5.509952955856512347e+00,-6.092738507877140108e+00
1.189000000000000057e+02,2.502928299944419166e+01,-7.166445279388911516e+00,-6.005208119311917336e+00,3.160778492503892778e+01,-5.640905612428943172e+00,-6.071607169790125269e+00
1.190000000000000000e+02,2.505695903520501133e+01,-7.186234047811762338e+00,-6.004142135623648180e+00,3.059929079604851410e+01,-6.063995828756249651e+00,-6.053016474692016757e+00
1.191000000000000085e+02,2.508456472722458841e+01,-7.206177543592428236e+00,-6.002988960966520793e+00,3.073805636313959866e+01,-6.252301064799688390e+00,-6.040226458102482709e+00
1.192000000000000028e+02,2.511209999800398407e+01,-7.226275542777287342e+00,-6.001755705045765943e+00,3.089908630037898263e+01,-6.431618201357165887e+00,-6.032998238051842321e+00
1.193000000000000114e+02,2.513956477024195735e+01,-7.246527819677751836e+00,-6.000449971294235851e+00,3.108500681614022199e+01,-6.611109334367549550e+00,-6.032171561249042746e+00
1.194000000000000057e+02,2.516695896683518896e+01,-7.266934146872779721e+00,-5.999079809994707801e+00,3.128642825781729897e+01,-6.777971820028919403e+00,-6.037899039236804377e+00
1.195000000000000000e+02,2.519428251087848025e+01,-7.287494295211436324e+00,-5.997653668647219050e+00,3.150457722070886390e+01,-6.925941114778305874e+00,-6.050030273268358627e+00
1.196000000000000085e+02,2.522153532566499123e+01,-7.308208033815466464e+00,-5.996180339887415833e+00,3.173169784004892335e+01,-7.058337250620755121e+00,-6.068361700239719880e+00
1.197000000000000028e+02,2.524871733468643598e+01,-7.329075130081889711e+00,-5.994668907277034720e+00,3.195742885536352418e+01,-7.174403925766188017e+00,-6.094216036275964754e+00
1.198000000000000114e+02,2.527582846163330288e+01,-7.350095349685613400e+00,-5.993128689300720957e+00,3.218720216415097468e+01,-7.277829625431825100e+00,-6.124706509782605224e+00
1.199000000000000057e+02,2.530286863039507494e+01,-7.371268456582049211e+00,-5.991569181914473852e+00,3.241157865311288333e+01,-7.365570459419786609e+00,-6.159953479478564198e+00
1.200000000000000000e+02,2.532983776506044649e+01,-7.392594213009779480e+00,-5.989999999999916724e+00,3.173420319565497039e+01,-7.164464328994901265e+00,-6.194696107808956853e+00
1.201000000000000085e+02,2.535673578991751853e+01,-7.414072379493235943e+00,-5.988430818085359597e+00,3.204341670962111976e+01,-7.253553735412369363e+00,-6.236109301967522889e+00
1.202000000000000028e+02,2.538356262945402975e+01,-7.435702714845360717e+00,-5.986871310699112492e+00,3.234116618695190226e+01,-7.322437279667274090e+00,-6.273780396703766193e+00
1.203000000000000114e+02,2.541031820835755539e+01,-7.457484976170336566e+00,-5.985331092722798729e+00,3.263113880227648167e+01,-7.364256231351348880e+00,-6.309318720872265196e+00
1.204000000000000057e+02,2.543700245151573114e+01,-7.479418918866297616e+00,-5.983819660112417615e+00,3.291926503792334557e+01,-7.391157212771294560e+00,-6.340788238854289993e+00
1.205000000000000000e+02,2.546361528401644847e+01,-7.501504296628112911e+00,-5.982346331352615287e+00,3.319474859358081886e+01,-7.412996376649425123e+00,-6.369875093746337313e+00
1.206000000000000085e+02,2.549015663114808561e+01,-7.523740861450088246e+00,-5.980920190005125647e+00,3.347059681577199086e+01,-7.424803125910071522e+00,-6.391939410979420089e+00
1.207000000000000028e+02,2.551662641839969936e+01,-7.546128363628820779e+00,-5.979550028705597597e+00,3.373695992412194755e+01,-7.423414665259573830e+00,-6.411235706866676765e+00
1.208000000000000114e+02,2.554302457146123828e+01,-7.568666551765955930e+00,-5.978244294954067506e+00,3.399466355001580808e+01,-7.411387685504010392e+00,-6.426702285412739357e+00
1.209000000000000057e+02,2.556935101622375228e+01,-7.591355172771024229e+00,-5.977011039033312656e+00,3.424853005937916350e+01,-7.396195760593561985e+00,-6.438685198089963535e+00
1.210000000000000000e+02,2.559560567877960580e+01,-7.614193971864285260e+00,-5.975857864376186157e+00,3.309665958801352303e+01,-7.394971598733748763e+00,-6.444990861051332232e+00
1.211000000000000085e+02,2.562178848542268383e+01,-7.637182692579598253e+00,-5.974791880687916112e+00,3.345186843147190103e+01,-7.295215476867219273e+00,-6.460232344207481603e+00
1.212000000000000028e+02,2.564789936264859094e+01,-7.660321076767274917e+00,-5.973819660112417829e+00,3.378710577163661100e+01,-7.184611750312271283e+00,-6.472335182131628173e+00
1.213000000000000114e+02,2.567393823715486789e+01,-7.683608864597012200e+00,-5.972947196712834916e+00,3.410408263937396356e+01,-7.066503384740346227e+00,-6.483018424540247793e+00
1.214000000000000057e+02,2.569990503584118713e+01,-7.707045794560780649e+00,-5.972179869516149431e+00,3.439296164718103910e+01,-6.957602578829383155e+00,-6.493554277820371645e+00
1.215000000000000000e+02,2.572579968580956233e+01,-7.730631603475771385e+00,-5.971522409349691252e+00,3.467322302177801419e+01,-6.853199147656711787e+00,-6.504842694889938493e+00
1.216000000000000085e+02,2.575162211436456516e+01,-7.754366026487367947e+00,-5.970978869674013367e+00,3.493238910679234976e+01,-6.752254622858138156e+00,-6.515796275000578675e+00
1.217000000000000028e+02,2.577737224901350643e+01,-7.778248797072095044e+00,-5.970552601591963437e+00,3.517418839811135456e+01,-6.657073088142341000e+00,-6.525046058622937295e+00
1.218000000000000114e+02,2.580305001746665283e+01,-7.802279647040622379e+00,-5.970246233188014173e+00,3.538965985457036112e+01,-6.573411321558160658e+00,-6.531966363769046602e+00
1.219000000000000057e+02,2.582865534763743653e+01,-7.826458306540773791e+00,-5.970061653325253737e+00,3.558310617297796341e+01,-6.492086103030103139e+00,-6.537357144810119536e+00
1.220000000000000000e+02,2.585418816764264704e+01,-7.850784504060568381e+00,-5.969999999999917151e+00,3.425967875340592173e+01,-6.564392402278818039e+00,-6.535921996732232842e+00
1.221000000000000085e+02,2.587964840580262305e+01,-7.875257966431258083e+00,-5.970061653325253737e+00,3.447073873960979995e+01,-6.336860713045728843e+00,-6.544278944944208476e+00
1.222000000000000028e+02,2.590503599064149043e+01,-7.899878418830390103e+00,-5.970246233188014173e+00,3.464463301036530396e+01,-6.128842165391876762e+00,-6.546030922519134876e+00
1.223000000000000114e+02,2.593035085088731506e+01,-7.924645584784915542e+00,-5.970552601591963437e+00,3.478395856808664632e+01,-5.946363086488024585e+00,-6.547185869150363047e+00
1.224000000000000057e+02,2.595559291547233371e+01,-7.949559186174267822e+00,-5.970978869674013367e+00,3.490064964720907881e+01,-5.786391173003951671e+00,-6.545493088310629481e+00
1.225000000000000000e+02,2.598076211353315301e+01,-7.974618943233492629e+00,-5.971522409349691252e+00,3.499106122112832651e+01,-5.646652598655784949e+00,-6.542238252839128521e+00
1.226000000000000085e+02,2.600585837441094128e+01,-7.999824574556413381e+00,-5.972179869516149431e+00,3.505685052282919401e+01,-5.533742946469776491e+00,-6.537950998609827202e+00
1.227000000000000028e+02,2.603088162765161329e+01,-8.025175797098759389e+00,-5.972947196712834916e+00,3.510720474785433964e+01,-5.437212053185795924e+00,-6.531068827020017231e+00
1.228000000000000114e+02,2.605583180300605406e+01,-8.050672326181352645e+00,-5.973819660112417829e+00,3.514360140241984709e+01,-5.366433322857384169e+00,-6.523572280967663062e+00
1.229000000000000057e+02,2.608070883043031074e+01,-8.076313875493319472e+00,-5.974791880687916112e+00,3.515947316199937234e+01,-5.323393589227332079e+00,-6.515791592644205821e+00
1.230000000000000000e+02,2.610551264008576311e+01,-8.102100157095287969e+00,-5.975857864376185269e+00,3.383883322893616707e+01,-5.626622075605640205e+00,-6.499978235656962866e+00
1.231000000000000085e+02,2.613024316233935807e+01,-8.128030881422635190e+00,-5.977011039033313544e+00,3.376052728942357817e+01,-5.517345923960480292e+00,-6.495116767909298261e+00
1.232000000000000028e+02,2.615490032776377305e+01,-8.154105757288730771e+00,-5.978244294954067506e+00,3.366616293153529682e+01,-5.437294488147997207e+00,-6.485748528431008353e+00
1.233000000000000114e+02,2.617948406713762921e+01,-8.180324491888196548e+00,-5.979550028705597597e+00,3.357220940369710149e+01,-5.398470375549269562e+00,-6.475423970382148120e+00
1.234000000000000057e+02,2.620399431144567615e+01,-8.206686790800223008e+00,-5.980920190005125647e+00,3.348884710068611525e+01,-5.383099269347204618e+00,-6.463819158664519726e+00
1.235000000000000000e+02,2.622843099187900506e+01,-8.233192357991846677e+00,-5.982346331352614399e+00,3.340693796814649374e+01,-5.403450056885255925e+00,-6.451425049903233955e+00
1.236000000000000085e+02,2.625279403983520154e+01,-8.259840895821293216e+00,-5.983819660112417615e+00,3.333250354075327948e+01,-5.448058449424205918e+00,-6.439120599937914413e+00
1.237000000000000028e+02,2.627708338691859424e+01,-8.286632105041309870e+00,-5.985331092722798729e+00,3.328352409907010667e+01,-5.503544778395544235e+00,-6.426771734571958383e+00
1.238000000000000114e+02,2.630129896494038988e+01,-8.313565684802533440e+00,-5.986871310699112492e+00,3.322888850268520855e+01,-5.584360687402407208e+00,-6.413001323014726474e+00
1.239000000000000057e+02,2.632544070591890417e+01,-8.340641332656854701e+00,-5.988430818085359597e+00,3.319883750938745237e+01,-5.680756648729547997e+00,-6.397120567066509444e+00
1.240000000000000000e+02,2.634950854207972881e+01,-8.367858744560829010e+00,-5.989999999999916724e+00,3.244447058934455441e+01,-5.835102184034608008e+00,-6.377701675115356572e+00
1.241000000000000085e+02,2.637350240585595174e+01,-8.395217614879092238e+00,-5.991569181914473852e+00,3.236481653402008618e+01,-5.957366195562545208e+00,-6.365260703184099533e+00
1.242000000000000028e+02,2.639742222988830989e+01,-8.422717636387778484e+00,-5.993128689300720957e+00,3.231370951681210357e+01,-6.098022980642139323e+00,-6.349838655615416272e+00
1.243000000000000114e+02,2.642126794702540238e+01,-8.450358500277971530e+00,-5.994668907277034720e+00,3.229041683070517621e+01,-6.248124378946094737e+00,-6.333792497835394997e+00
1.244000000000000057e+02,2.644503949032387169e+01,-8.478139896159200717e+00,-5.996180339887415833e+00,3.229494837655017392e+01,-6.405714116921094714e+00,-6.316845513415668911e+00
1.245000000000000000e+02,2.646873679304859195e+01,-8.506061512062881746e+00,-5.997653668647218161e+00,3.232016265750735329e+01,-6.555955068068037406e+00,-6.300678376481564591e+00
1.246000000000000085e+02,2.649235978867286789e+01,-8.534123034445858735e+00,-5.999079809994707801e+00,3.236211643277034966e+01,-6.719388231667491773e+00,-6.286997454458374435e+00
1.247000000000000028e+02,2.651590841087858408e+01,-8.562324148193891205e+00,-6.000449971294235851e+00,3.243262137540416745e+01,-6.879868375792388413e+00,-6.275848730327989955e+00
1.248000000000000114e+02,2.653938259355643936e+01,-8.590664536625231662e+00,-6.001755705045765943e+00,3.251936390083859152e+01,-7.041975951788958632e+00,-6.268164890980446380e+00
1.249000000000000057e+02,2.656278227080611387e+01,-8.619143881494148118e+00,-6.002988960966520793e+00,3.262243968576094488e+01,-7.195494826336172878e+00,-6.265162442718628100e+00
1.250000000000000000e+02,2.658610737693643955e+01,-8.647761862994512327e+00,-6.004142135623647292e+00,3.188911420919392725e+01,-7.414969570811632771e+00,-6.261607378957706693e+00
1.251000000000000085e+02,2.660935784646558844e+01,-8.676518159763391580e+00,-6.005208119311917336e+00,3.202183218123010988e+01,-7.619562484395530966e+00,-6.269516187705849397e+00
1.252000000000000028e+02,2.663253361412128228e+01,-8.705412448884644050e+00,-6.006180339887415620e+00,3.216562296903230589e+01,-7.812658765692549245e+00,-6.279576886917904055e+00
1.253000000000000114e+02,2.665563461484094177e+01,-8.734444405892572760e+00,-6.007052803286998532e+00,3.232632875483939472e+01,-7.995054797786698586e+00,-6.293883584357260474e+00
1.254000000000000057e+02,2.667866078377191030e+01,-8.763613704775549351e+00,-6.007820130483684018e+00,3.249889648687845067e+01,-8.161631996907154019e+00,-6.312677035861886665e+00
1.255000000000000000e+02,2.670161205627156775e+01,-8.792920017979659164e+00,-6.008477590650142197e+00,3.267766186357931701e+01,-8.313968592933958845e+00,-6.335496567668941204e+00
1.256000000000000085e+02,2.672448836790759685e+01,-8.822363016412420933e+00,-6.009021130325820081e+00,3.285874990069547863e+01,-8.456761320639113677e+00,-6.361654799131081894e+00
