时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
1.900000000000000000e+01,-1.221585182149481367e-15,-6.650000000000016342e+00,-1.885857864376270454e+00,-3.937825528489438121e-01,-6.209936539073009243e+00,-2.447208479312690255e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.323880225650865050e+00,4.080422839867374196e-01,-6.230053773838282183e+00
1.910000000000000142e+01,-1.228014577845004939e-15,-6.685000000000016485e+00,-1.897011039033397850e+00,-3.848451879481330495e-01,-6.193253314688590194e+00,-2.474396418378288498e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.193253614854763889e+00,3.262971049835893811e-01,-6.318609978753920053e+00
1.920000000000000284e+01,-1.234443973540528511e-15,-6.720000000000016627e+00,-1.908244294954152043e+00,-3.909287374821617811e-01,-6.186641994541756340e+00,-2.496678733907978120e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.003023037558198993e+00,1.856957172693831093e-01,-6.373613721038009494e+00
1.930000000000000071e+01,-1.240873369236052082e-15,-6.755000000000016769e+00,-1.919550028705682587e+00,-4.099500377937601026e-01,-6.177866464334044849e+00,-2.509206583155418002e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.605120781394550944e-01,2.527502012025001701e-02,-6.349072754731394319e+00
1.940000000000000213e+01,-1.247302764931575654e-15,-6.790000000000016911e+00,-1.930920190005210646e+00,-4.412012215452031927e-01,-6.166041245326905340e+00,-2.517695670997508017e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.849244006389602513e-01,-1.438764614497171357e-01,-6.296938131790091653e+00
1.950000000000000000e+01,-1.253732160627099225e-15,-6.825000000000017053e+00,-1.942346331352699629e+00,-4.799186188133227615e-01,-6.165450419658533576e+00,-2.525159328640957046e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.929413715005534324e-01,-3.206040185801687370e-01,-6.209965005424859186e+00
1.960000000000000142e+01,-1.260161556322622797e-15,-6.860000000000017195e+00,-1.953819660112502632e+00,-5.210509881956346678e-01,-6.162781555158016289e+00,-2.531170073368014251e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.015072401175303729e-01,-4.569034418349374183e-01,-6.066618183714413526e+00
1.970000000000000284e+01,-1.266590952018146369e-15,-6.895000000000017337e+00,-1.965331092722883533e+00,-5.624873895487566555e-01,-6.153131132776082701e+00,-2.525664930808584785e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-3.715326633932289346e-01,-5.205897880952746748e-01,-5.877966084737289876e+00
1.980000000000000071e+01,-1.273020347713669940e-15,-6.930000000000017479e+00,-1.976871310699196860e+00,-5.963021777407839785e-01,-6.153828787656086874e+00,-2.529550344724296629e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.692587752758170305e-01,-5.133984817163433911e-01,-5.689100569330309831e+00
1.990000000000000213e+01,-1.279449743409193512e-15,-6.965000000000017621e+00,-1.988430818085444640e+00,-6.186541310214404010e-01,-6.165146086897261846e+00,-2.526762887737842966e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-6.605303735638615725e-01,-4.198571285583252988e-01,-5.524285947927471518e+00
2.000000000000000000e+01,-1.285879139104717083e-15,-7.000000000000017764e+00,-2.000000000000001332e+00,-3.752807665681530680e-01,-6.150928028627742350e+00,-2.511416796017703845e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-6.347801136492824403e-01,-2.450610630532344125e-01,-5.399761242291080343e+00
2.010000000000000142e+01,-1.292308534800240655e-15,-7.035000000000017906e+00,-2.011569181914557802e+00,-3.941143633402367508e-01,-6.153320304007428909e+00,-2.518837050637536823e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.076804959418088625e-01,-1.608706363011946916e-02,-5.343871843836145885e+00
2.020000000000000284e+01,-1.298737930495764227e-15,-7.070000000000018048e+00,-2.023128689300805583e+00,-3.953766424960887260e-01,-6.152919460599233226e+00,-2.523886670397673893e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-2.835146465889036849e-01,1.980995093708905475e-01,-5.347768944016946691e+00
2.030000000000000071e+01,-1.305167326191287798e-15,-7.105000000000018190e+00,-2.034668907277118688e+00,-3.984366405650627274e-01,-6.153160390219114539e+00,-2.541120233357898606e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-2.131987589982979256e-02,3.524927255535592607e-01,-5.414074792546156090e+00
2.040000000000000213e+01,-1.311596721886811370e-15,-7.140000000000018332e+00,-2.046180339887499589e+00,-3.942445184704518879e-01,-6.153779458807176361e+00,-2.558882257765031198e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.605384308116691083e-01,4.276377420624127845e-01,-5.517848464769543604e+00
2.050000000000000000e+01,-1.318026117582334942e-15,-7.175000000000018474e+00,-2.057653668647302148e+00,-3.938148761512925700e-01,-6.152347656497671124e+00,-2.575886784381888006e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.235409844394162127e-01,4.229658700788954673e-01,-5.633271148457001054e+00
2.060000000000000142e+01,-1.324455513277858513e-15,-7.210000000000018616e+00,-2.069079809994791130e+00,-4.036255429623370472e-01,-6.154424821501868870e+00,-2.602823058773055642e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.415863231370786179e-01,3.425794262608415353e-01,-5.734700907557463978e+00
2.070000000000000284e+01,-1.330884908973382085e-15,-7.245000000000018758e+00,-2.080449971294318967e+00,-4.235943411309268103e-01,-6.161570225030703618e+00,-2.619670857325564928e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.992928037414056330e-01,2.000840859045377174e-01,-5.810941532285474942e+00
2.080000000000000071e+01,-1.337314304668905656e-15,-7.280000000000018900e+00,-2.091755705045849290e+00,-4.505399981723223202e-01,-6.175028806729062403e+00,-2.637411632528867234e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.899522439375562088e-01,6.393459206551534331e-03,-5.887648411372124357e+00
2.090000000000000213e+01,-1.343743700364429228e-15,-7.315000000000019043e+00,-2.102988960966603038e+00,-4.972324124909671683e-01,-6.196407917767657203e+00,-2.647931152676120448e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.871583236960250751e-01,-2.382192230400264621e-01,-5.941543789399053921e+00
2.100000000000000000e+01,-1.350173096059952800e-15,-7.350000000000019185e+00,-2.114142135623730212e+00,-9.555979854263629836e-01,-6.892914786883076239e+00,-2.651400744618481742e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.092113239414489900e-01,-5.252498298464693960e-01,-5.993275847708199322e+00
2.110000000000000142e+01,-1.356602491755476371e-15,-7.385000000000019327e+00,-2.125208119311999599e+00,-9.834651117210608806e-01,-6.941058742591216024e+00,-2.673351450379404248e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.762420452115597058e-01,-8.731597172468213985e-01,-6.032843334841674121e+00
2.120000000000000284e+01,-1.363031887450999943e-15,-7.420000000000019469e+00,-2.136180339887497670e+00,-1.009708198725481010e+00,-6.997105756347795413e+00,-2.686986399576462681e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.095522792499871167e-01,-1.258364489152817844e+00,-6.098365758336350417e+00
2.130000000000000071e+01,-1.369461283146523514e-15,-7.455000000000019611e+00,-2.147052803287080369e+00,-1.040674619577151017e+00,-7.060850545511907939e+00,-2.702072866674930740e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.059910155184557889e-01,-1.673288564961513680e+00,-6.148856876620052425e+00
2.140000000000000213e+01,-1.375890678842047086e-15,-7.490000000000019753e+00,-2.157820130483765642e+00,-1.067810114799958576e+00,-7.134191256895405786e+00,-2.717521721725964401e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.961026770997464919e-01,-2.093261450846962024e+00,-6.187379370473863105e+00
2.150000000000000000e+01,-1.382320074537570658e-15,-7.525000000000019895e+00,-2.168477590650224052e+00,-1.089526940258048082e+00,-7.217426752629208409e+00,-2.733462893359205559e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.408230427409647677e-02,-2.484938335082697236e+00,-6.148888953437718463e+00
2.160000000000000142e+01,-1.388749470233094229e-15,-7.560000000000020037e+00,-2.179021130325900835e+00,-1.113665855923283932e+00,-7.304999630895171236e+00,-2.743666246317075341e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-2.275348205995610107e-01,-2.790151192846707762e+00,-6.026624645684949932e+00
2.170000000000000284e+01,-1.395178865928617801e-15,-7.595000000000020179e+00,-2.189447398407951439e+00,-1.128865576462039666e+00,-7.392068841694648285e+00,-2.744685411726391244e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-4.045677133196479147e-01,-2.954825532845693825e+00,-5.860490046635211669e+00
2.180000000000000071e+01,-1.401608261624141372e-15,-7.630000000000020322e+00,-2.199753766811900046e+00,-1.130645122893923382e+00,-7.473688080319118576e+00,-2.751389852705657280e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.180434094009048751e-01,-2.947832367933054698e+00,-5.668663281813281607e+00
2.190000000000000213e+01,-1.408037657319664944e-15,-7.665000000000020464e+00,-2.209938346674659826e+00,-1.133818130247749911e+00,-7.554306107185038144e+00,-2.744516774710458407e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.650662398122885399e-01,-2.783247670385325723e+00,-5.470251026191591315e+00
2.200000000000000000e+01,-1.414467053015188516e-15,-7.700000000000020606e+00,-2.219999999999997087e+00,-5.855802331629230695e-01,-7.273485119942539434e+00,-2.735146875171889480e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.023103896217918640e-01,-2.490355502239525176e+00,-5.309815966298036649e+00
2.210000000000000142e+01,-1.420896448710712087e-15,-7.735000000000020748e+00,-2.229938346674659400e+00,-5.792087777080542343e-01,-7.360764214904101266e+00,-2.731603949042189949e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-3.444710469130635722e-01,-2.142684910416150945e+00,-5.211590183592116787e+00
2.220000000000000284e+01,-1.427325844406235659e-15,-7.770000000000020890e+00,-2.239753766811899194e+00,-5.717612968945238183e-01,-7.427438545846998252e+00,-2.736715856565335336e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.071038612104352333e-01,-1.794443241572854841e+00,-5.200282889977223988e+00
2.230000000000000071e+01,-1.433755240101759231e-15,-7.805000000000021032e+00,-2.249447398407950161e+00,-5.524453045655194350e-01,-7.484854247141803363e+00,-2.731228566553395964e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.991578676473015896e-01,-1.500554427696269455e+00,-5.268444084434657171e+00
2.240000000000000213e+01,-1.440184635797282802e-15,-7.840000000000021174e+00,-2.259021130325899129e+00,-5.346882635721864618e-01,-7.528394574892989688e+00,-2.754396424342308247e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.312918086366158477e-01,-1.286044545463973510e+00,-5.405319140062273320e+00
2.250000000000000000e+01,-1.446614031492806374e-15,-7.875000000000021316e+00,-2.268477590650221920e+00,-5.151876203010001820e-01,-7.575414406731655781e+00,-2.779210332659920013e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.587475406820138657e-01,-1.180173267842115070e+00,-5.573137258192941701e+00
2.260000000000000142e+01,-1.453043427188329945e-15,-7.910000000000021458e+00,-2.277820130483763084e+00,-4.949040000451904175e-01,-7.624673655112242265e+00,-2.794943369792648014e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.146674072611964634e+00,-1.180304494103075585e+00,-5.785171770648262601e+00
2.270000000000000284e+01,-1.459472822883853517e-15,-7.945000000000021600e+00,-2.287052803287077385e+00,-4.725288291241740990e-01,-7.667591886251060807e+00,-2.828662761404684645e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.366324467728565084e+00,-1.266347593605869681e+00,-5.995398110290019567e+00
2.280000000000000071e+01,-1.465902218579377089e-15,-7.980000000000021743e+00,-2.296180339887494259e+00,-4.480461615511704965e-01,-7.723597465435545928e+00,-2.862355492084376341e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.495913136684772216e+00,-1.439984091782925857e+00,-6.198435867931406662e+00
2.290000000000000213e+01,-1.472331614274900660e-15,-8.015000000000021885e+00,-2.305208119311995763e+00,-4.295076184789781149e-01,-7.778160066142618234e+00,-2.890751934785237509e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.517795011246894532e+00,-1.660915176699655715e+00,-6.354266038622055746e+00
2.300000000000000000e+01,-1.478761009970424232e-15,-8.050000000000022027e+00,-2.314142135623725949e+00,-2.506892730543257009e-01,-7.780472959851133297e+00,-2.906624788847874008e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.447346736643860821e+00,-1.906446731324509702e+00,-6.459969276904802271e+00
2.310000000000000142e+01,-1.485190405665947803e-15,-8.085000000000022169e+00,-2.322988960966598349e+00,-2.089040576177194353e-01,-7.869595392276397483e+00,-2.930168196670193126e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.293838808046604560e+00,-2.133591582213655968e+00,-6.490879876129015180e+00
2.320000000000000284e+01,-1.491619801361471375e-15,-8.120000000000022311e+00,-2.331755705045843730e+00,-1.795587357452270161e-01,-7.969190841022501637e+00,-2.941174655566838325e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.072308899800563653e+00,-2.310452806232099476e+00,-6.451156921496831842e+00
2.330000000000000071e+01,-1.498049197056994947e-15,-8.155000000000022453e+00,-2.340449971294313425e+00,-1.466132437906723096e-01,-8.060532769821691090e+00,-2.952002860514169491e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.412568772457660327e-01,-2.377996403938523517e+00,-6.329583216833976067e+00
2.340000000000000213e+01,-1.504478592752518518e-15,-8.190000000000022595e+00,-2.349079809994785162e+00,-1.246430619322080463e-01,-8.152306299083294405e+00,-2.951028142445753399e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.277372382811964302e-01,-2.329292295991716166e+00,-6.159068356814411338e+00
2.350000000000000000e+01,-1.510907988448042090e-15,-8.225000000000022737e+00,-2.357653668647295753e+00,-9.900493870641449701e-02,-8.227878341755394231e+00,-2.945410369612028845e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.900902049447179443e-01,-2.154974517524021138e+00,-5.961662062108897153e+00
2.360000000000000142e+01,-1.517337384143565662e-15,-8.260000000000022879e+00,-2.366180339887492767e+00,-7.107494922327135811e-02,-8.299931680725187277e+00,-2.936732971998912589e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.485601062357194579e-01,-1.905635251772343608e+00,-5.802913084147809819e+00
2.370000000000000284e+01,-1.523766779839089233e-15,-8.295000000000023022e+00,-2.374668907277111440e+00,-4.206411120198319531e-02,-8.367542428620168948e+00,-2.929012388655683807e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.049332005179846261e-01,-1.627316693395273850e+00,-5.696855123111219221e+00
2.380000000000000071e+01,-1.530196175534612805e-15,-8.330000000000023164e+00,-2.383128689300797909e+00,-1.426785630920101092e-02,-8.413174370596490093e+00,-2.923541514931807583e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.465109142691106703e-01,-1.345478755559939010e+00,-5.650578207600317704e+00
2.390000000000000213e+01,-1.536625571230136376e-15,-8.365000000000023306e+00,-2.391569181914549702e+00,1.209494325437683766e-02,-8.454200220759101825e+00,-2.930973725872355828e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.523188668234185084e-01,-1.109986754166290224e+00,-5.673711342212263808e+00
2.400000000000000000e+01,-1.543054966925659948e-15,-8.400000000000023448e+00,-2.399999999999992806e+00,3.102075883309002857e-01,-8.189419276835931072e+00,-2.936720737484547872e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.096201716944169791e+00,-9.391075609588243056e-01,-5.760420901113808334e+00
2.410000000000000142e+01,-1.549484362621183520e-15,-8.435000000000023590e+00,-2.408430818085435909e+00,3.445482927749278779e-01,-8.235161451859134729e+00,-2.957406678875572403e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.349955609019768632e+00,-8.557826312153365977e-01,-5.892779902220321553e+00
2.420000000000000284e+01,-1.555913758316707091e-15,-8.470000000000023732e+00,-2.416871310699187703e+00,3.805748687642598327e-01,-8.280103204765927316e+00,-2.981201945788682028e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.585975266227303671e+00,-8.607576204642521933e-01,-6.056962675006888119e+00
2.430000000000000071e+01,-1.562343154012230663e-15,-8.505000000000023874e+00,-2.425331092722874171e+00,4.255147718175355531e-01,-8.318174227767586970e+00,-2.991078055775136413e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.777634132741330975e+00,-9.424948419247799469e-01,-6.227929586250740002e+00
2.440000000000000213e+01,-1.568772549707754234e-15,-8.540000000000024016e+00,-2.433819660112492844e+00,4.686260019276892175e-01,-8.366815848051176729e+00,-3.019124666974438931e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.885066627485864732e+00,-1.108323840041756325e+00,-6.402301715948077288e+00
2.450000000000000000e+01,-1.575201945403277806e-15,-8.575000000000024158e+00,-2.442346331352689859e+00,5.061276556796241444e-01,-8.412573277067004085e+00,-3.049932433914519958e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.887496589457214213e+00,-1.321221539354327179e+00,-6.553346964360895477e+00
2.460000000000000142e+01,-1.581631341098801378e-15,-8.610000000000024301e+00,-2.450920190005200450e+00,5.492784458726348573e-01,-8.474967036159174683e+00,-3.070044393070686439e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.793586441202733361e+00,-1.572771125157377048e+00,-6.641856666166248147e+00
2.470000000000000284e+01,-1.588060736794324949e-15,-8.645000000000024443e+00,-2.459550028705672187e+00,5.861089662365270847e-01,-8.538210989050643462e+00,-3.082552268454928246e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.601239879325893511e+00,-1.807699817907536088e+00,-6.665260618661454473e+00
2.480000000000000071e+01,-1.594490132489848521e-15,-8.680000000000024585e+00,-2.468244294954141438e+00,6.259660568519814783e-01,-8.607049269808539904e+00,-3.092941117176716936e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.347758780903354880e+00,-1.988044162113963287e+00,-6.616398212517832000e+00
2.490000000000000213e+01,-1.600919528185372092e-15,-8.715000000000024727e+00,-2.477011039033387263e+00,6.592248450539343052e-01,-8.680398230251741509e+00,-3.103146038472063495e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.066320002800174915e+00,-2.071643625481450979e+00,-6.490964255491259216e+00
2.500000000000000000e+01,-1.607348923880895664e-15,-8.750000000000024869e+00,-2.485857864376259663e+00,8.975682826974448192e-01,-8.428768504477297085e+00,-3.085409611471056301e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.218550506553408130e-01,-2.016628986540335955e+00,-6.323531279419485784e+00
2.510000000000000142e+01,-1.613778319576419236e-15,-8.785000000000025011e+00,-2.494791880687989849e+00,9.366285677491849038e-01,-8.507984959658388746e+00,-3.092338185675499229e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.527070741773538520e-01,-1.845843020012361002e+00,-6.143102836448076864e+00
2.520000000000000284e+01,-1.620207715271942807e-15,-8.820000000000025153e+00,-2.503819660112491352e+00,9.655580359387528899e-01,-8.576322375576951984e+00,-3.098058042792752431e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.806573109068043914e-01,-1.592080705102587812e+00,-5.987531171417875164e+00
2.530000000000000071e+01,-1.626637110967466379e-15,-8.855000000000025295e+00,-2.512947196712908227e+00,1.000310861561115594e+00,-8.632250410255014827e+00,-3.089157835453034462e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.231580792143092129e-01,-1.302366915912193335e+00,-5.901094629044530748e+00
2.540000000000000213e+01,-1.633066506662989951e-15,-8.890000000000025437e+00,-2.522179869516222528e+00,1.027766577705555351e+00,-8.686130923332513021e+00,-3.091237164232729651e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.495171917200654788e-01,-1.033886424731390585e+00,-5.878016549657496981e+00
2.550000000000000000e+01,-1.639495902358513522e-15,-8.925000000000025580e+00,-2.531522409349763691e+00,1.050516158701659819e+00,-8.727397529337430626e+00,-3.107655786794025765e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.412349292551563940e-01,-8.075699303622467795e-01,-5.916918509863967834e+00
2.560000000000000142e+01,-1.645925298054037094e-15,-8.960000000000025722e+00,-2.540978869674086482e+00,1.073061934383343852e+00,-8.757467834537823848e+00,-3.116990730753532279e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.176453755725377803e+00,-6.465255110195803345e-01,-5.999702008243282592e+00
2.570000000000000284e+01,-1.652354693749560665e-15,-8.995000000000025864e+00,-2.550552601592035451e+00,1.095958508867214132e+00,-8.790950891909282916e+00,-3.139312744276963052e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.423955996413121206e+00,-5.783829523623054136e-01,-6.136068160285260475e+00
2.580000000000000071e+01,-1.658784089445084237e-15,-9.030000000000026006e+00,-2.560246233188086418e+00,1.124695562452719066e+00,-8.818620837874759033e+00,-3.151465207676502622e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.653294080557999202e+00,-5.977696845843128992e-01,-6.291694390100014189e+00
2.590000000000000213e+01,-1.665213485140607809e-15,-9.065000000000026148e+00,-2.570061653325326212e+00,1.150827267791606268e+00,-8.848728894071060225e+00,-3.174303761741112950e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.820454335685683045e+00,-7.062530261514039509e-01,-6.464804953661813514e+00
2.600000000000000000e+01,-1.671642880836131380e-15,-9.100000000000026290e+00,-2.579999999999988525e+00,6.656237394694043408e-01,-9.236745410318343730e+00,-3.187995734630036715e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.895243451920702649e+00,-8.914148228153854214e-01,-6.619028362763585527e+00
2.610000000000000142e+01,-1.678072276531654952e-15,-9.135000000000026432e+00,-2.590061653325325786e+00,7.120540374874603229e-01,-9.288176097803541253e+00,-3.228855489331259321e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.866610446767289266e+00,-1.126042398214807116e+00,-6.728196766290321484e+00
2.620000000000000284e+01,-1.684501672227178523e-15,-9.170000000000026574e+00,-2.600246233188085565e+00,7.590054064593152461e-01,-9.344281615288094756e+00,-3.247030615269218323e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.736057783602566351e+00,-1.378026765633721284e+00,-6.782407539052203838e+00
2.630000000000000071e+01,-1.690931067922702095e-15,-9.205000000000026716e+00,-2.610552601592034172e+00,8.050416999497298498e-01,-9.418260124875876826e+00,-3.258419658077507552e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.515141884694637175e+00,-1.624399426629492549e+00,-6.771327923149229377e+00
2.640000000000000213e+01,-1.697360463618225667e-15,-9.240000000000026859e+00,-2.620978869674084777e+00,8.456484195974436346e-01,-9.493627084749361345e+00,-3.271421183408412148e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.227549433812364477e+00,-1.801694813231301762e+00,-6.709725621861691636e+00
2.650000000000000000e+01,-1.703789859313749238e-15,-9.275000000000027001e+00,-2.631522409349761560e+00,8.806960416768758737e-01,-9.576803614218519556e+00,-3.267080348329723716e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.203183758450929064e-01,-1.876336612011921146e+00,-6.585176667556373431e+00
2.660000000000000142e+01,-1.710219255009272810e-15,-9.310000000000027143e+00,-2.642179869516219970e+00,9.200235090569566232e-01,-9.651872477537054351e+00,-3.265423623680921317e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.609209543733176595e-01,-1.810202816047170149e+00,-6.422823878409005260e+00
2.670000000000000284e+01,-1.716648650704796381e-15,-9.345000000000027285e+00,-2.652947196712905242e+00,9.414805069625659106e-01,-9.724857506778775473e+00,-3.260412969485663393e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.773956058177866169e-01,-1.623898419694022710e+00,-6.256691128039238770e+00
2.680000000000000071e+01,-1.723078046400319953e-15,-9.380000000000027427e+00,-2.663819660112487941e+00,9.656329247729319443e-01,-9.787850389299979526e+00,-3.255909610159661849e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.171229552257040285e-01,-1.352375094041233350e+00,-6.124191040272825681e+00
2.690000000000000213e+01,-1.729507442095843525e-15,-9.415000000000027569e+00,-2.674791880687986012e+00,9.877252046650024653e-01,-9.838842679816513836e+00,-3.249438077920963952e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.722282576303546975e-01,-1.050326279060126877e+00,-6.053467482280975531e+00
2.700000000000000000e+01,-1.735936837791367096e-15,-9.450000000000027711e+00,-2.685857864376255399e+00,3.443274537296005522e-01,-1.030634884956254993e+01,-3.254869033225993746e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.082622356950092568e-01,-7.756438784381824991e-01,-6.059197935930481727e+00
2.710000000000000142e+01,-1.742366233486890668e-15,-9.485000000000027853e+00,-2.697011039033382573e+00,3.618200547778147036e-01,-1.033881748278017021e+01,-3.273133475852072038e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.145176074592003213e-01,-5.480681061369517826e-01,-6.125279871259054154e+00
2.720000000000000284e+01,-1.748795629182414240e-15,-9.520000000000027995e+00,-2.708244294954136766e+00,3.890287518331351224e-01,-1.036253771432101622e+01,-3.300767237973873058e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.065137344717195012e+00,-4.020418565861010873e-01,-6.254816739306532369e+00
