Time(s),True Position X(m),True Position Y(m),True Position Z(m),UKF Estimated Position X(m),UKF Estimated Position Y(m),UKF Estimated Position Z(m)
3.200000000000000178e+00,-2.057406622567552530e-16,-1.119999999999999885e+00,-3.082442949541507882e-01,-3.646949687154898978e-01,-1.621705997948555300e+00,-1.211547511990950454e+00
3.300000000000000266e+00,-2.121700579522788493e-16,-1.154999999999999805e+00,-3.195500287056812772e-01,-3.111065140651769756e-01,-1.745746605660347228e+00,-1.635181261148413334e+00
3.400000000000000355e+00,-2.185994536478024455e-16,-1.189999999999999725e+00,-3.309201900052093359e-01,-2.489630035600717273e-01,-1.891715363496493829e+00,-2.100418997950145972e+00
3.500000000000000000e+00,-2.250288493433260418e-16,-1.224999999999999645e+00,-3.423463313526984297e-01,-1.782362739774384641e-01,-2.059691232575290520e+00,-2.607299084304726122e+00
3.600000000000000089e+00,-2.314582450388496627e-16,-1.259999999999999565e+00,-3.538196601125013219e-01,-9.889031115332680422e-02,-2.249751259007769733e+00,-3.155858506343543368e+00
3.700000000000000178e+00,-2.378876407343732836e-16,-1.294999999999999485e+00,-3.653310927228821670e-01,-1.089539627462690619e-02,-2.461976003951615866e+00,-3.746134884762735595e+00
3.800000000000000266e+00,-2.443170364298969046e-16,-1.329999999999999405e+00,-3.768713106991956607e-01,8.577214208823413788e-02,-2.696440200511430518e+00,-4.378163999609650858e+00
3.900000000000000355e+00,-2.507464321254205255e-16,-1.364999999999999325e+00,-3.884308180854433856e-01,1.911379567295692361e-01,-2.953216933821321888e+00,-5.051983027371885981e+00
4.000000000000000000e+00,-2.571758278209441464e-16,-1.399999999999999245e+00,-4.000000000000002998e-01,-1.554767195900838006e-01,-1.419709275457662123e+00,-6.218572245718672065e-01
4.100000000000000533e+00,-2.636052235164677673e-16,-1.434999999999999165e+00,-4.115691819145572139e-01,-1.669264548658784264e-01,-1.383771056607609573e+00,-8.569682227237587213e-01
4.200000000000000178e+00,-2.700346192119913882e-16,-1.469999999999999085e+00,-4.231286893008049388e-01,-1.840452622985921938e-01,-1.326918335871270394e+00,-1.117435796400405135e+00
4.299999999999999822e+00,-2.764640149075150091e-16,-1.504999999999999005e+00,-4.346689072771184326e-01,-2.071426668165614604e-01,-1.248368733499946259e+00,-1.403515514181076007e+00
4.400000000000000355e+00,-2.828934106030386301e-16,-1.539999999999998925e+00,-4.461803398874992777e-01,-2.365289069834122238e-01,-1.147332307776205429e+00,-1.715476325552026893e+00
4.500000000000000000e+00,-2.893228062985622510e-16,-1.574999999999998845e+00,-4.576536686473021143e-01,-2.725157905681646620e-01,-1.023018546858542432e+00,-2.053600936559684342e+00
4.600000000000000533e+00,-2.957522019940858719e-16,-1.609999999999998765e+00,-4.690798099947913191e-01,-3.154191054269146477e-01,-8.746324257211837150e-01,-2.418184739415055517e+00
4.700000000000000178e+00,-3.021815976896094928e-16,-1.644999999999998685e+00,-4.804499712943193224e-01,-3.655556079948012460e-01,-7.013840774734338979e-01,-2.809535499877670262e+00
4.800000000000000711e+00,-3.086109933851331137e-16,-1.679999999999998606e+00,-4.917557050458498669e-01,-4.232419167924308390e-01,-5.024804969051037684e-01,-3.227968569035885693e+00
4.900000000000000355e+00,-3.150403890806567346e-16,-1.714999999999998526e+00,-5.029889609666040595e-01,-4.887872301004843045e-01,-2.771334378384742170e-01,-3.673812250137983071e+00
5.000000000000000000e+00,-3.214697847761803556e-16,-1.749999999999998446e+00,-5.141421356237312335e-01,-6.020798404919037727e-01,-2.133300720124460259e+00,-6.977487554826882210e-01
5.100000000000000533e+00,-3.278991804717039765e-16,-1.784999999999998366e+00,-5.252081193120009539e-01,-5.940083975296779339e-01,-2.159891737610607265e+00,-8.792070816518324783e-01
5.200000000000000178e+00,-3.343285761672275974e-16,-1.819999999999998286e+00,-5.361803398874992466e-01,-5.840664073100398923e-01,-2.191924296800926264e+00,-1.075215816331239083e+00
5.300000000000000711e+00,-3.407579718627512183e-16,-1.854999999999998206e+00,-5.470528032870821677e-01,-5.720642983164818673e-01,-2.229947066366857911e+00,-1.285819976240418328e+00
5.400000000000000355e+00,-3.471873675582748392e-16,-1.889999999999998126e+00,-5.578201304837677732e-01,-5.578159362039871727e-01,-2.274501025086530959e+00,-1.511065740888315467e+00
5.500000000000000000e+00,-3.536167632537984601e-16,-1.924999999999998046e+00,-5.684775906502260723e-01,-5.411449552579232769e-01,-2.326131872637493103e+00,-1.751002715461346781e+00
5.600000000000000533e+00,-3.600461589493220810e-16,-1.959999999999997966e+00,-5.790211303259034104e-01,-5.218722123764123477e-01,-2.385385181577801106e+00,-2.005681620520121555e+00
5.700000000000000178e+00,-3.664755546448457020e-16,-1.994999999999997886e+00,-5.894473984079539042e-01,-4.998171362852410482e-01,-2.452805125785159746e+00,-2.275160820161406861e+00
5.800000000000000711e+00,-3.729049503403693229e-16,-2.029999999999998028e+00,-5.997537668119031773e-01,-4.747989121558995329e-01,-2.528939665468607600e+00,-2.559504405635214752e+00
5.900000000000000355e+00,-3.793343460358929438e-16,-2.064999999999998170e+00,-6.099383466746629567e-01,-4.466412149893268513e-01,-2.614330042461654457e+00,-2.858780046287069609e+00
6.000000000000000000e+00,-3.857637417314165647e-16,-2.099999999999998312e+00,-6.200000000000004396e-01,-3.575334743535135695e-01,-2.201801150554023145e+00,-7.550400047662999548e-01
6.100000000000000533e+00,-3.921931374269401856e-16,-2.134999999999998455e+00,-6.299383466746629745e-01,-3.461182306432641909e-01,-2.227895175649504012e+00,-9.054967309482804261e-01
6.200000000000000178e+00,-3.986225331224638065e-16,-2.169999999999998597e+00,-6.397537668119032128e-01,-3.334692786896795713e-01,-2.257714149705832618e+00,-1.065868108954981963e+00
6.300000000000000711e+00,-4.050519288179874275e-16,-2.204999999999998739e+00,-6.494473984079539575e-01,-3.195141447446860905e-01,-2.291549955180925302e+00,-1.236166963653937856e+00
6.400000000000000355e+00,-4.114813245135110484e-16,-2.239999999999998881e+00,-6.590211303259034814e-01,-3.041749563800033584e-01,-2.329688786043465853e+00,-1.416410194428017633e+00
6.500000000000000000e+00,-4.179107202090346693e-16,-2.274999999999999023e+00,-6.684775906502261611e-01,-2.873770930832061365e-01,-2.372415979848177869e+00,-1.606612813348025526e+00
6.600000000000000533e+00,-4.243401159045582902e-16,-2.309999999999999165e+00,-6.778201304837678798e-01,-2.690466122623861311e-01,-2.420021933927067437e+00,-1.806791503242494379e+00
6.700000000000000178e+00,-4.307695116000819111e-16,-2.344999999999999307e+00,-6.870528032870822921e-01,-2.491137211665432893e-01,-2.472794597840064057e+00,-2.016962232166901181e+00
6.800000000000000711e+00,-4.371989072956055320e-16,-2.379999999999999449e+00,-6.961803398874993887e-01,-2.275088081427845133e-01,-2.531012396759800609e+00,-2.237149708682830251e+00
6.900000000000000355e+00,-4.436283029911291530e-16,-2.414999999999999591e+00,-7.052081193120011138e-01,-2.041666177804523086e-01,-2.594949081244319444e+00,-2.467372078525270851e+00
7.000000000000000000e+00,-4.500576986866527739e-16,-2.449999999999999734e+00,-7.141421356237314111e-01,-2.655624107829759883e-01,-2.460452893834105925e+00,-8.231991296805809544e-01
7.100000000000000533e+00,-4.564870943821763455e-16,-2.484999999999999876e+00,-7.229889609666041439e-01,-2.541599642562482053e-01,-2.480899003327166952e+00,-9.458806701633695191e-01
7.200000000000000178e+00,-4.629164900776999171e-16,-2.520000000000000018e+00,-7.317557050458499690e-01,-2.422493880110202502e-01,-2.502971279921279546e+00,-1.075730023897387255e+00
7.300000000000000711e+00,-4.693458857732234887e-16,-2.555000000000000160e+00,-7.404499712943195533e-01,-2.298175706150540343e-01,-2.526777736782289452e+00,-1.212749503167716902e+00
7.400000000000000355e+00,-4.757752814687470603e-16,-2.590000000000000302e+00,-7.490798099947915123e-01,-2.168489312291581594e-01,-2.552436120298255062e+00,-1.356939909140801426e+00
7.500000000000000000e+00,-4.822046771642706319e-16,-2.625000000000000444e+00,-7.576536686473023252e-01,-2.033282986249510538e-01,-2.580053282741218368e+00,-1.508303422395044890e+00
7.600000000000000533e+00,-4.886340728597942035e-16,-2.660000000000000586e+00,-7.661803398874995619e-01,-1.892326042328784652e-01,-2.609739598431129792e+00,-1.666842319982278831e+00
7.700000000000000178e+00,-4.950634685553177752e-16,-2.695000000000000728e+00,-7.746689072771186790e-01,-1.745492245397107789e-01,-2.641611434102467015e+00,-1.832560309410559363e+00
7.800000000000000711e+00,-5.014928642508413468e-16,-2.730000000000000870e+00,-7.831286893008051475e-01,-1.592597480586013248e-01,-2.675785699336524104e+00,-2.005461409337184087e+00
7.900000000000000355e+00,-5.079222599463649184e-16,-2.765000000000001013e+00,-7.915691819145574959e-01,-1.433376939811544792e-01,-2.712383635594934006e+00,-2.185549210186774616e+00
8.000000000000000000e+00,-5.143516556418884900e-16,-2.800000000000001155e+00,-8.000000000000005995e-01,-3.623669084036406640e-01,-2.915180381975518209e+00,-8.856331703487646534e-01
8.099999999999999645e+00,-5.207810513374120616e-16,-2.835000000000001297e+00,-8.084308180854437031e-01,-3.549486318674746066e-01,-2.941680775164131845e+00,-9.864818499310077371e-01
8.200000000000001066e+00,-5.272104470329356332e-16,-2.870000000000001439e+00,-8.168713106991959405e-01,-3.474602436810276807e-01,-2.969570933660410361e+00,-1.092795233400096766e+00
8.300000000000000711e+00,-5.336398427284592048e-16,-2.905000000000001581e+00,-8.253310927228825200e-01,-3.398802111959182692e-01,-2.998928999827951358e+00,-1.204571612779582246e+00
8.400000000000000355e+00,-5.400692384239827764e-16,-2.940000000000001723e+00,-8.338196601125016372e-01,-3.321845118208357484e-01,-3.029830089182048880e+00,-1.321815968093526195e+00
8.500000000000000000e+00,-5.464986341195063481e-16,-2.975000000000001865e+00,-8.423463313526988738e-01,-3.243521920163485728e-01,-3.062345163199330145e+00,-1.444532035216072430e+00
8.599999999999999645e+00,-5.529280298150299197e-16,-3.010000000000002007e+00,-8.509201900052096867e-01,-3.163707664521995255e-01,-3.096552825952549881e+00,-1.572722842401133470e+00
8.700000000000001066e+00,-5.593574255105534913e-16,-3.045000000000002149e+00,-8.595500287056816457e-01,-3.082263292990552461e-01,-3.132525267435591232e+00,-1.706389832132258810e+00
8.800000000000000711e+00,-5.657868212060770629e-16,-3.080000000000002292e+00,-8.682442949541512300e-01,-2.999005223513085960e-01,-3.170342757715726378e+00,-1.845537876092683938e+00
8.900000000000000355e+00,-5.722162169016006345e-16,-3.115000000000002434e+00,-8.770110390333970551e-01,-2.913797480402190443e-01,-3.210084621649079040e+00,-1.990169875624563822e+00
9.000000000000000000e+00,-5.786456125971242061e-16,-3.150000000000002576e+00,-8.858578643762697880e-01,-6.102664083698540187e-01,-3.485258644443244513e+00,-9.578805729137643832e-01
9.099999999999999645e+00,-5.850750082926477777e-16,-3.185000000000002718e+00,-8.947918806880000853e-01,-6.117447595029288365e-01,-3.516049246306019782e+00,-1.046755784504050268e+00
9.200000000000001066e+00,-5.915044039881713493e-16,-3.220000000000002860e+00,-9.038196601125016993e-01,-6.135341969904732906e-01,-3.547924414996197484e+00,-1.140043408497531718e+00
9.300000000000000711e+00,-5.979337996836949210e-16,-3.255000000000003002e+00,-9.129471967129189069e-01,-6.156378421923136557e-01,-3.580931058595007599e+00,-1.237750304198469209e+00
9.400000000000000355e+00,-6.043631953792184926e-16,-3.290000000000003144e+00,-9.221798695162333193e-01,-6.180629880537820142e-01,-3.615099847552006196e+00,-1.339883511321698251e+00
9.500000000000000000e+00,-6.107925910747420642e-16,-3.325000000000003286e+00,-9.315224093497750379e-01,-6.208096219476297861e-01,-3.650469825759321552e+00,-1.446442363814964160e+00
9.600000000000001421e+00,-6.172219867702656358e-16,-3.360000000000003428e+00,-9.409788696740977176e-01,-6.238789415820660267e-01,-3.687076279316590544e+00,-1.557426156220350855e+00
9.700000000000001066e+00,-6.236513824657892074e-16,-3.395000000000003570e+00,-9.505526015920472416e-01,-6.272685112920100003e-01,-3.724960545183286342e+00,-1.672832945727487974e+00
9.800000000000000711e+00,-6.300807781613127790e-16,-3.430000000000003713e+00,-9.602462331880979862e-01,-6.309718869572567002e-01,-3.764161025982478037e+00,-1.792665990420704070e+00
9.900000000000000355e+00,-6.365101738568363506e-16,-3.465000000000003855e+00,-9.700616533253382245e-01,-6.349918951864554906e-01,-3.804712138813201250e+00,-1.916927612568948724e+00
1.000000000000000000e+01,-6.429395695523599222e-16,-3.500000000000003997e+00,-9.800000000000006484e-01,-3.112670818902730785e-01,-3.490111900504424547e+00,-1.031877056957516858e+00
1.010000000000000142e+01,-6.493689652478834939e-16,-3.535000000000004139e+00,-9.900616533253381313e-01,-3.104433747097030682e-01,-3.514296840256744048e+00,-1.106041282359239375e+00
1.020000000000000107e+01,-6.557983609434070655e-16,-3.570000000000004281e+00,-1.000246233188097911e+00,-3.097972209329435955e-01,-3.538904201004086758e+00,-1.183804207852269919e+00
1.030000000000000071e+01,-6.622277566389306371e-16,-3.605000000000004423e+00,-1.010552601592047184e+00,-3.093327017220539599e-01,-3.563937362552085375e+00,-1.265167189796076563e+00
1.040000000000000036e+01,-6.686571523344542087e-16,-3.640000000000004565e+00,-1.020978869674097567e+00,-3.090562423982998741e-01,-3.589399096458725680e+00,-1.350128571862531324e+00
1.050000000000000000e+01,-6.750865480299777803e-16,-3.675000000000004707e+00,-1.031522409349775016e+00,-3.089809643800989214e-01,-3.615282919468544520e+00,-1.438688730380741632e+00
1.060000000000000142e+01,-6.815159437255013519e-16,-3.710000000000004849e+00,-1.042179869516233426e+00,-3.091165783997014138e-01,-3.641586142925111957e+00,-1.530850046989222335e+00
1.070000000000000107e+01,-6.879453394210249235e-16,-3.745000000000004992e+00,-1.052947196712918920e+00,-3.094687000314355618e-01,-3.668303111813580486e+00,-1.626609654635581492e+00
1.080000000000000071e+01,-6.943747351165484951e-16,-3.780000000000005134e+00,-1.063819660112501841e+00,-3.100513112399674309e-01,-3.695426764206947823e+00,-1.725968195811899086e+00
1.090000000000000036e+01,-7.008041308120720667e-16,-3.815000000000005276e+00,-1.074791880688000134e+00,-3.108794898403757223e-01,-3.722952398510251726e+00,-1.828927830737034910e+00
1.100000000000000000e+01,-7.072335265075956384e-16,-3.850000000000005418e+00,-1.085857864376269744e+00,1.240307381006435922e-01,-3.412380819016989975e+00,-1.121051364132782391e+00
1.110000000000000142e+01,-7.136629222031192100e-16,-3.885000000000005560e+00,-1.097011039033397140e+00,1.343888253937893795e-01,-3.431066794862021041e+00,-1.185126368880959458e+00
1.120000000000000107e+01,-7.200923178986427816e-16,-3.920000000000005702e+00,-1.108244294954151332e+00,1.449057162450868019e-01,-3.449746159166819481e+00,-1.252229651246349995e+00
1.130000000000000071e+01,-7.265217135941663532e-16,-3.955000000000005844e+00,-1.119550028705681877e+00,1.555681593119996320e-01,-3.468408887904471882e+00,-1.322358661162032156e+00
1.140000000000000036e+01,-7.329511092896899248e-16,-3.990000000000005986e+00,-1.130920190005209935e+00,1.663693971080604239e-01,-3.487052554305316576e+00,-1.395510168300352127e+00
1.150000000000000000e+01,-7.393805049852134964e-16,-4.025000000000005684e+00,-1.142346331352698918e+00,1.772984180849309643e-01,-3.505670540494627119e+00,-1.471683861612431699e+00
1.160000000000000142e+01,-7.458099006807370680e-16,-4.060000000000005826e+00,-1.153819660112501921e+00,1.883491341948997366e-01,-3.524257899547123429e+00,-1.550880634061861940e+00
1.170000000000000107e+01,-7.522392963762606396e-16,-4.095000000000005969e+00,-1.165331092722882600e+00,1.995122632399756180e-01,-3.542808169229067161e+00,-1.633102293618394540e+00
1.180000000000000071e+01,-7.586686920717842113e-16,-4.130000000000006111e+00,-1.176871310699196149e+00,2.107864174488055520e-01,-3.561310097987034240e+00,-1.718344493001232820e+00
1.190000000000000036e+01,-7.650980877673077829e-16,-4.165000000000006253e+00,-1.188430818085443930e+00,2.221684958966642087e-01,-3.579760131524890809e+00,-1.806605261994031153e+00
1.200000000000000000e+01,-7.715274834628313545e-16,-4.200000000000006395e+00,-1.200000000000000844e+00,9.663612605627508456e-02,-3.778126673072938146e+00,-1.222679437934926838e+00
1.210000000000000142e+01,-7.779568791583549261e-16,-4.235000000000006537e+00,-1.211569181914557758e+00,1.061732067839767368e-01,-3.795065357391516514e+00,-1.279363200812646539e+00
1.220000000000000107e+01,-7.843862748538784977e-16,-4.270000000000006679e+00,-1.223128689300805538e+00,1.157923532361588848e-01,-3.811824045969563812e+00,-1.338643137544286432e+00
1.230000000000000071e+01,-7.908156705494020693e-16,-4.305000000000006821e+00,-1.234668907277119088e+00,1.254988945585900351e-01,-3.828405210669838965e+00,-1.400515428111479110e+00
1.240000000000000036e+01,-7.972450662449256409e-16,-4.340000000000006963e+00,-1.246180339887499766e+00,1.353110669779007402e-01,-3.844822354633190997e+00,-1.464975542041580425e+00
1.250000000000000000e+01,-8.036744619404492125e-16,-4.375000000000007105e+00,-1.257653668647302769e+00,1.452401203323311352e-01,-3.861093928472820735e+00,-1.532023362645597686e+00
1.260000000000000142e+01,-8.101038576359727842e-16,-4.410000000000007248e+00,-1.269079809994791752e+00,1.552942663412468782e-01,-3.877246228580141008e+00,-1.601660812749726048e+00
1.270000000000000107e+01,-8.165332533314963558e-16,-4.445000000000007390e+00,-1.280449971294319811e+00,1.654821274757686256e-01,-3.893304560105320888e+00,-1.673885086374625075e+00
1.280000000000000071e+01,-8.229626490270199274e-16,-4.480000000000007532e+00,-1.291755705045850355e+00,1.758093870073609288e-01,-3.909297577226269027e+00,-1.748693817926527672e+00
1.290000000000000036e+01,-8.293920447225434990e-16,-4.515000000000007674e+00,-1.302988960966604548e+00,1.862803634912345574e-01,-3.925252840079465955e+00,-1.826085737620640970e+00
1.300000000000000000e+01,-8.358214404180670706e-16,-4.550000000000007816e+00,-1.314142135623731944e+00,-3.451583910062978600e-01,-4.601875046124920488e+00,-1.333581201072423283e+00
1.310000000000000142e+01,-8.422508361135906422e-16,-4.585000000000007958e+00,-1.325208119312001553e+00,-3.434660130776747700e-01,-4.631569779961530742e+00,-1.387995706591230949e+00
1.320000000000000107e+01,-8.486802318091142138e-16,-4.620000000000008100e+00,-1.336180339887499846e+00,-3.418642910391551659e-01,-4.661714393613394236e+00,-1.444704083173940390e+00
1.330000000000000071e+01,-8.551096275046377854e-16,-4.655000000000008242e+00,-1.347052803287082767e+00,-3.403437567539711051e-01,-4.692328816838335470e+00,-1.503705279644041326e+00
1.340000000000000036e+01,-8.615390232001613571e-16,-4.690000000000008384e+00,-1.357820130483768262e+00,-3.388936256592149920e-01,-4.723432594717550614e+00,-1.564995590745057896e+00
1.350000000000000000e+01,-8.679684188956849287e-16,-4.725000000000008527e+00,-1.368477590650226672e+00,-3.375082334402224049e-01,-4.755040417443630929e+00,-1.628575304808876467e+00
1.360000000000000142e+01,-8.743978145912085003e-16,-4.760000000000008669e+00,-1.379021130325904121e+00,-3.361875701423964191e-01,-4.787168762153747537e+00,-1.694444719133631594e+00
1.370000000000000107e+01,-8.808272102867320719e-16,-4.795000000000008811e+00,-1.389447398407954504e+00,-3.349349218871122691e-01,-4.819830439632276864e+00,-1.762602013502712062e+00
1.380000000000000071e+01,-8.872566059822556435e-16,-4.830000000000008953e+00,-1.399753766811903777e+00,-3.337574029229077865e-01,-4.853038821989208884e+00,-1.833051981129171004e+00
1.390000000000000036e+01,-8.936860016777792151e-16,-4.865000000000009095e+00,-1.409938346674663556e+00,-3.326603377181971410e-01,-4.886813279454532477e+00,-1.905794721951996173e+00
1.400000000000000000e+01,-9.001153973733027867e-16,-4.900000000000009237e+00,-1.420000000000001039e+00,-8.254159807165172280e-01,-5.381669142147289975e+00,-1.434899571090227699e+00
1.410000000000000142e+01,-9.065447930688263583e-16,-4.935000000000009379e+00,-1.429938346674663574e+00,-8.225916685778544846e-01,-5.405094193684377046e+00,-1.484445937643184443e+00
1.420000000000000107e+01,-9.129741887643499300e-16,-4.970000000000009521e+00,-1.439753766811903812e+00,-8.196317424124193174e-01,-5.428519271775535060e+00,-1.536014480656271886e+00
1.430000000000000071e+01,-9.194035844598735016e-16,-5.005000000000009663e+00,-1.449447398407954557e+00,-8.165423291907760728e-01,-5.451961353665716103e+00,-1.589606755762015489e+00
1.440000000000000036e+01,-9.258329801553970732e-16,-5.040000000000009805e+00,-1.459021130325904192e+00,-8.133326768615516400e-01,-5.475438488419090532e+00,-1.645224306417503612e+00
1.450000000000000000e+01,-9.322623758509206448e-16,-5.075000000000009948e+00,-1.468477590650226761e+00,-8.100094408181321981e-01,-5.498971371592070057e+00,-1.702868729718701957e+00
1.460000000000000142e+01,-9.386917715464442164e-16,-5.110000000000010090e+00,-1.477820130483768368e+00,-8.065738477313049160e-01,-5.522575026769988682e+00,-1.762536348161379607e+00
1.470000000000000107e+01,-9.451211672419677880e-16,-5.145000000000010232e+00,-1.487052803287082892e+00,-8.030361907768779339e-01,-5.546274557186606557e+00,-1.824227696968613976e+00
1.480000000000000071e+01,-9.515505629374913596e-16,-5.180000000000010374e+00,-1.496180339887499988e+00,-7.994036203955552367e-01,-5.570095761476697049e+00,-1.887937335772810421e+00
1.490000000000000036e+01,-9.579799586330149312e-16,-5.215000000000010516e+00,-1.505208119312001713e+00,-7.956825811546655025e-01,-5.594061115792545280e+00,-1.953659817089521411e+00
1.500000000000000000e+01,-9.644093543285385029e-16,-5.250000000000010658e+00,-1.514142135623732122e+00,-4.169983321394051812e-01,-5.379420223910989840e+00,-1.521987282611089842e+00
1.510000000000000142e+01,-9.708387500240620745e-16,-5.285000000000010800e+00,-1.522988960966604743e+00,-4.062579095093121762e-01,-5.402823793549114129e+00,-1.565229887270450426e+00
1.520000000000000107e+01,-9.772681457195856461e-16,-5.320000000000010942e+00,-1.531755705045850569e+00,-3.952735715181847631e-01,-5.426450453033204724e+00,-1.610247288647900454e+00
1.530000000000000071e+01,-9.836975414151092177e-16,-5.355000000000011084e+00,-1.540449971294320042e+00,-3.840487557337373126e-01,-5.450311492743360020e+00,-1.657043089974773231e+00
1.540000000000000036e+01,-9.901269371106327893e-16,-5.390000000000011227e+00,-1.549079809994792001e+00,-3.725876288085292476e-01,-5.474427017510645754e+00,-1.705612012476783512e+00
1.550000000000000000e+01,-9.965563328061563609e-16,-5.425000000000011369e+00,-1.557653668647303036e+00,-3.608995238437158193e-01,-5.498824985111607333e+00,-1.755949425272735454e+00
1.560000000000000142e+01,-1.002985728501679933e-15,-5.460000000000011511e+00,-1.566180339887500050e+00,-3.489990569319474378e-01,-5.523526574305151371e+00,-1.808056714685047695e+00
1.570000000000000107e+01,-1.009415124197203504e-15,-5.495000000000011653e+00,-1.574668907277119390e+00,-3.368842489921872740e-01,-5.548549961688213017e+00,-1.861932771616759297e+00
1.580000000000000071e+01,-1.015844519892727076e-15,-5.530000000000011795e+00,-1.583128689300805858e+00,-3.245530397148954638e-01,-5.573916800646788516e+00,-1.917576702132130606e+00
1.590000000000000036e+01,-1.022273915588250647e-15,-5.565000000000011937e+00,-1.591569181914558095e+00,-3.120052620587290271e-01,-5.599642234959844700e+00,-1.974989733279950421e+00
1.600000000000000000e+01,-1.028703311283774219e-15,-5.600000000000012079e+00,-1.600000000000001199e+00,-6.388233044145022466e-02,-5.405886713419506329e+00,-1.611183265600869552e+00
1.610000000000000142e+01,-1.035132706979297791e-15,-5.635000000000012221e+00,-1.608430818085444303e+00,-5.059238299336588085e-02,-5.428763906739909828e+00,-1.655875074820998272e+00
1.619999999999999929e+01,-1.041562102674821362e-15,-5.670000000000012363e+00,-1.616871310699196540e+00,-3.711179377047667260e-02,-5.451976728757006896e+00,-1.702200957485804800e+00
1.630000000000000071e+01,-1.047991498370344934e-15,-5.705000000000012506e+00,-1.625331092722883009e+00,-2.343031846370008386e-02,-5.475554081435902276e+00,-1.750162111695397371e+00
1.640000000000000213e+01,-1.054420894065868505e-15,-5.740000000000012648e+00,-1.633819660112502348e+00,-9.535487376259303705e-03,-5.499520332693645486e+00,-1.799755438115895778e+00
1.650000000000000000e+01,-1.060850289761392077e-15,-5.775000000000012790e+00,-1.642346331352699362e+00,4.576224845422973211e-03,-5.523892426017233959e+00,-1.850983689151799005e+00
1.660000000000000142e+01,-1.067279685456915649e-15,-5.810000000000012932e+00,-1.650920190005210397e+00,1.890336876095646823e-02,-5.548684408967201165e+00,-1.903846398909377235e+00
1.669999999999999929e+01,-1.073709081152439220e-15,-5.845000000000013074e+00,-1.659550028705682356e+00,3.344587631336132239e-02,-5.573910591252086988e+00,-1.958345664987744428e+00
1.680000000000000071e+01,-1.080138476847962792e-15,-5.880000000000013216e+00,-1.668244294954151830e+00,4.821690403827511018e-02,-5.599575282134566123e+00,-2.014482982467328931e+00
1.690000000000000213e+01,-1.086567872543486363e-15,-5.915000000000013358e+00,-1.677011039033397655e+00,6.322016942005490026e-02,-5.625689584541277100e+00,-2.072260176815918342e+00
1.700000000000000000e+01,-1.092997268239009935e-15,-5.950000000000013500e+00,-1.685857864376270276e+00,-8.573007983880297223e-03,-5.677012931468765622e+00,-1.696624176135797413e+00
1.710000000000000142e+01,-1.099426663934533507e-15,-5.985000000000013642e+00,-1.694791880688000685e+00,1.074371785571325618e-03,-5.700109255418713161e+00,-1.739862285600114689e+00
1.719999999999999929e+01,-1.105856059630057078e-15,-6.020000000000013785e+00,-1.703819660112502410e+00,1.073536379854289624e-02,-5.723527617076367591e+00,-1.784605173478865048e+00
1.730000000000000071e+01,-1.112285455325580650e-15,-6.055000000000013927e+00,-1.712947196712919506e+00,2.041380375389620361e-02,-5.747281595509718954e+00,-1.830852418771993229e+00
1.740000000000000213e+01,-1.118714851021104222e-15,-6.090000000000014069e+00,-1.722179869516234030e+00,3.011219400132172930e-02,-5.771386660756213871e+00,-1.878608276894358831e+00
1.750000000000000000e+01,-1.125144246716627793e-15,-6.125000000000014211e+00,-1.731522409349775637e+00,3.983193292874331881e-02,-5.795861235268564116e+00,-1.927869058904295052e+00
1.760000000000000142e+01,-1.131573642412151365e-15,-6.160000000000014353e+00,-1.740978869674098206e+00,4.957391493916721292e-02,-5.820719236827631704e+00,-1.978632154171743984e+00
1.769999999999999929e+01,-1.138003038107674936e-15,-6.195000000000014495e+00,-1.750552601592047841e+00,5.934493362323731147e-02,-5.845973793105162741e+00,-2.030898408803973432e+00
1.780000000000000071e+01,-1.144432433803198508e-15,-6.230000000000014637e+00,-1.760246233188098586e+00,6.915548788433423244e-02,-5.871632073669559304e+00,-2.084668918506086044e+00
1.790000000000000213e+01,-1.150861829498722080e-15,-6.265000000000014779e+00,-1.770061653325338824e+00,7.901318321425282454e-02,-5.897715441599917341e+00,-2.139941957699414310e+00
1.800000000000000000e+01,-1.157291225194245651e-15,-6.300000000000014921e+00,-1.780000000000001359e+00,5.065090709451099127e-02,-5.989273601772786115e+00,-1.780472414106892387e+00
1.810000000000000142e+01,-1.163720620889769223e-15,-6.335000000000015064e+00,-1.790061653325338842e+00,5.592036271268643888e-02,-6.018537687410457693e+00,-1.817316854888151312e+00
1.819999999999999929e+01,-1.170150016585292794e-15,-6.370000000000015206e+00,-1.800246233188098621e+00,6.106632261288477692e-02,-6.048328101567857829e+00,-1.855504525262910320e+00
1.830000000000000071e+01,-1.176579412280816366e-15,-6.405000000000015348e+00,-1.810552601592047894e+00,6.608506711837003333e-02,-6.078644784123476086e+00,-1.895036622536013127e+00
1.840000000000000213e+01,-1.183008807976339938e-15,-6.440000000000015490e+00,-1.820978869674098277e+00,7.096785062847271730e-02,-6.109491777159266945e+00,-1.935916641508373282e+00
1.850000000000000000e+01,-1.189438203671863509e-15,-6.475000000000015632e+00,-1.831522409349775726e+00,7.570825915763051972e-02,-6.140865508124633720e+00,-1.978144276365349619e+00
1.860000000000000142e+01,-1.195867599367387081e-15,-6.510000000000015774e+00,-1.842179869516234136e+00,8.030527931225300842e-02,-6.172764686148923374e+00,-2.021717917628368610e+00
