时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
4.292000000000000000e+03,-4.354447749822217702e+03,-2.619974861598904226e+03,0.000000000000000000e+00,-4.367199898173676957e+03,-2.627477085437314599e+03,-2.234795689114488226e-01,-4.269999999999999574e+00,-2.319999999999999840e+00,1.100000000000000006e-01,9.135706059784551414e+00,-2.014707885057365200e+00,-9.242601191916794079e+00
4.293000000000000000e+03,-4.356691780355798983e+03,-2.621198005792066851e+03,0.000000000000000000e+00,-4.369015000494676315e+03,-2.633682865445968218e+03,-2.850824890663128386e-01,-4.280000000000000249e+00,-2.299999999999999822e+00,1.100000000000000006e-01,8.245947162359919258e-02,-5.895186484964320961e+00,-3.485380395469184656e+00
4.294000000000000000e+03,-4.358842309617369210e+03,-2.622421149985229476e+03,0.000000000000000000e+00,-4.375135371536091952e+03,-2.630785367488523207e+03,-3.674971331205778569e-01,-4.280000000000000249e+00,-2.290000000000000036e+00,1.100000000000000006e-01,-2.153201223625729188e+00,4.861480624953056662e+00,-8.379118537258841926e+00
4.295000000000000000e+03,-4.361086340150949582e+03,-2.623533099251237672e+03,0.000000000000000000e+00,-4.374862693778528410e+03,-2.628946585566762224e+03,-1.797194558501205464e+00,-4.290000000000000036e+00,-2.279999999999999805e+00,1.100000000000000006e-01,4.495702981265854881e+00,-1.473875372091694613e+00,-1.503230436332536968e+01
4.296000000000000000e+03,-4.363236869413847671e+03,-2.624756243444399843e+03,0.000000000000000000e+00,-4.375952186941017317e+03,-2.638485523401960108e+03,-2.005476131272539320e+00,-4.299999999999999822e+00,-2.259999999999999787e+00,1.100000000000000006e-01,6.530172544613245256e-01,-5.136059589224903910e+00,-7.710406078865933210e+00
4.297000000000000000e+03,-4.365387398675418808e+03,-2.625979387637562468e+03,0.000000000000000000e+00,-4.383003360593121215e+03,-2.635400372207176133e+03,-1.367544710513966422e+00,-4.309999999999999609e+00,-2.250000000000000000e+00,1.100000000000000006e-01,-2.520254017772995958e+00,5.575638628553803322e+00,-1.152665838396909237e+01
4.298000000000000000e+03,-4.367631429208999180e+03,-2.627091336904361015e+03,0.000000000000000000e+00,-4.383771822193146363e+03,-2.631295625857949744e+03,-2.802010071745616671e+00,-4.320000000000000284e+00,-2.240000000000000213e+00,1.100000000000000006e-01,4.835489564146191910e+00,-2.225319601867179475e+00,-1.552673182922991302e+01
4.299000000000000000e+03,-4.369875459742579551e+03,-2.628314481097523640e+03,0.000000000000000000e+00,-4.382660351218418327e+03,-2.641684460009621489e+03,-2.955901562383914438e+00,-4.330000000000000071e+00,-2.229999999999999982e+00,1.100000000000000006e-01,5.399726704558044155e+00,-4.691476567555047161e+00,-1.497278699227905108e+01
4.300000000000000000e+03,-4.372025989004150688e+03,-2.629426430363531836e+03,0.000000000000000000e+00,-4.390760720880698500e+03,-2.638414018107835091e+03,-1.882340456743332169e+00,-4.339999999999999858e+00,-2.209999999999999964e+00,1.100000000000000006e-01,-1.118430613077593838e+00,1.955439670467439273e+00,-1.070762640511109076e+01
4.301000000000000000e+03,-4.374270019539059831e+03,-2.630538379630330382e+03,0.000000000000000000e+00,-4.393093724397040205e+03,-2.630509022217158417e+03,-3.038069972019521003e+00,-4.339999999999999858e+00,-2.209999999999999964e+00,1.100000000000000006e-01,-1.142750691285831399e+00,7.600214881067449468e+00,-8.285613384120578573e+00
4.302000000000000000e+03,-4.376514050072640202e+03,-2.631761523823493008e+03,0.000000000000000000e+00,-4.392052189252331118e+03,-2.635210341101072117e+03,-2.132763017114012172e+00,-4.349999999999999645e+00,-2.189999999999999947e+00,1.100000000000000006e-01,-9.581119989557824734e-01,-2.719066356948975471e+00,-1.246347270666254126e+01
4.303000000000000000e+03,-4.378758080606222393e+03,-2.632873473089501204e+03,0.000000000000000000e+00,-4.400429828513848406e+03,-2.639007184690736267e+03,-3.842498628721582321e-01,-4.360000000000000320e+00,-2.180000000000000160e+00,1.100000000000000006e-01,-8.170994892475466287e+00,-4.486742771947285213e-01,-4.797726234661458200e+00
4.304000000000000000e+03,-4.381002111139802764e+03,-2.633985422356299296e+03,0.000000000000000000e+00,-4.407525892380816913e+03,-2.632507844612982353e+03,-1.292740397433757238e+00,-4.360000000000000320e+00,-2.169999999999999929e+00,1.100000000000000006e-01,-2.907836926025758828e+00,7.210353681854608787e+00,-6.777542344713300970e+00
4.305000000000000000e+03,-4.383246141674712817e+03,-2.635097371622308401e+03,0.000000000000000000e+00,-4.407290939473654362e+03,-2.636396949552813112e+03,-3.185919661092775357e-01,-4.370000000000000107e+00,-2.149999999999999911e+00,1.100000000000000006e-01,4.217345281427345327e+00,-2.447285956990232769e+00,-3.628598232993502926e+00
4.306000000000000000e+03,-4.385490172208294098e+03,-2.636209320889106493e+03,0.000000000000000000e+00,-4.413644165556286680e+03,-2.637501838810216213e+03,7.797620259078912319e-01,-4.379999999999999893e+00,-2.140000000000000124e+00,1.100000000000000006e-01,-5.722867836090785865e+00,-2.749156785933272173e-01,-2.455611811680653123e+00
4.307000000000000000e+03,-4.387734202741875379e+03,-2.637321270155114689e+03,0.000000000000000000e+00,-4.415702667851747719e+03,-2.634463041978000092e+03,-1.543935730634428793e+00,-4.379999999999999893e+00,-2.129999999999999893e+00,1.100000000000000006e-01,1.372643545888323269e+00,6.567749254066469256e+00,-1.021972078643448434e+01
4.308000000000000000e+03,-4.389978233275455750e+03,-2.638433219421913691e+03,0.000000000000000000e+00,-4.411420751460973406e+03,-2.637699992584016854e+03,-1.369959241170047193e+00,-4.389999999999999680e+00,-2.109999999999999876e+00,1.100000000000000006e-01,8.105883174342366715e+00,-2.157794079568918999e+00,-1.302553477603874654e+01
4.309000000000000000e+03,-4.392315765082375947e+03,-2.639545168687921887e+03,0.000000000000000000e+00,-4.413891081631700217e+03,-2.644153864289824924e+03,-8.024094420538911976e-01,-4.400000000000000355e+00,-2.109999999999999876e+00,1.100000000000000006e-01,-3.472505341446396887e+00,-7.122590925962106745e+00,-5.170145994360643371e+00
4.310000000000000000e+03,-4.394559795615958137e+03,-2.640657117954720889e+03,0.000000000000000000e+00,-4.419100871634058421e+03,-2.643541123791222617e+03,-1.706598834879534010e+00,-4.400000000000000355e+00,-2.089999999999999858e+00,1.100000000000000006e-01,-2.717179620829136777e+00,5.308283555215183469e+00,-1.170364180238814811e+01
4.311000000000000000e+03,-4.396803826149538509e+03,-2.641769067221518526e+03,0.000000000000000000e+00,-4.417822499944047195e+03,-2.643063345688061418e+03,-2.348205531982106464e+00,-4.410000000000000142e+00,-2.080000000000000071e+00,1.100000000000000006e-01,6.018954613620482341e+00,-4.276692973203943815e+00,-1.562458608134020288e+01
4.312000000000000000e+03,-4.399047856684448561e+03,-2.642769821561163553e+03,0.000000000000000000e+00,-4.419189411432142151e+03,-2.654265928699031974e+03,-2.022976405177709935e+00,-4.419999999999999929e+00,-2.069999999999999840e+00,1.100000000000000006e-01,2.810320720135798478e+00,-8.382368200397792180e+00,-7.481466647946279913e+00
4.313000000000000000e+03,-4.401385388490039986e+03,-2.643881770827172204e+03,0.000000000000000000e+00,-4.424603437181831396e+03,-2.658535904959785512e+03,-2.585726822567391281e+00,-4.419999999999999929e+00,-2.060000000000000053e+00,1.100000000000000006e-01,-6.949861607382598727e+00,-5.841615962961067332e+00,-1.690622101217085671e+01
4.314000000000000000e+03,-4.403629419023622177e+03,-2.644993720093970751e+03,0.000000000000000000e+00,-4.425877745772010712e+03,-2.657600767611218544e+03,-4.294774312906675107e+00,-4.429999999999999716e+00,-2.040000000000000036e+00,1.100000000000000006e-01,-5.598532147496975142e-01,-5.209520130017827988e+00,-1.408723139537018554e+01
4.315000000000000000e+03,-4.405873449558531320e+03,-2.645994474433615324e+03,0.000000000000000000e+00,-4.423247491476455252e+03,-2.663615529605177926e+03,-2.350383761037516450e+00,-4.440000000000000391e+00,-2.029999999999999805e+00,1.100000000000000006e-01,4.651961559768637677e+00,-8.887381239775299591e+00,-1.447436428015063470e+01
4.316000000000000000e+03,-4.408117480092112601e+03,-2.647106423700413416e+03,0.000000000000000000e+00,-4.429843636197152591e+03,-2.667786968069772684e+03,-3.139941813417696181e+00,-4.440000000000000391e+00,-2.020000000000000018e+00,1.100000000000000006e-01,-4.387828514389820356e+00,-1.412024983790800370e+01,-1.228078883996051474e+01
4.317000000000000000e+03,-4.410361510625693882e+03,-2.648107178040058443e+03,0.000000000000000000e+00,-4.432968480584563622e+03,-2.672236260920288260e+03,-4.560446150005933674e+00,-4.450000000000000178e+00,-2.000000000000000000e+00,1.100000000000000006e-01,-3.449956739630330560e+00,-5.814305374993754327e+00,-1.791365089129221033e+01
4.318000000000000000e+03,-4.412699042432613169e+03,-2.649219127306066639e+03,0.000000000000000000e+00,-4.438919124377293883e+03,-2.677049213971489280e+03,-4.398202790229184700e+00,-4.459999999999999964e+00,-1.989999999999999991e+00,1.100000000000000006e-01,3.117435956478092685e+00,-9.579040180372780711e+00,-1.249122647939269370e+01
4.319000000000000000e+03,-4.414943072966195359e+03,-2.650219881646501562e+03,0.000000000000000000e+00,-4.440647756299760658e+03,-2.682401149537909077e+03,-1.480464397001368226e+00,-4.459999999999999964e+00,-1.979999999999999982e+00,1.100000000000000006e-01,-3.496212610166721024e+00,-1.549285046825417211e+01,-5.525271383824684968e+00
4.320000000000000000e+03,-4.417280604771786784e+03,-2.651220635986146590e+03,0.000000000000000000e+00,-4.447038439327224296e+03,-2.679794411473266337e+03,2.300081793170614120e-01,-4.469999999999999751e+00,-1.969999999999999973e+00,1.100000000000000006e-01,-7.576741032544941135e+00,-1.385622225525710460e+00,-1.370160193850386676e+00
4.321000000000000000e+03,-4.419524635305368065e+03,-2.652221390325790708e+03,0.000000000000000000e+00,-4.444603423427811322e+03,-2.671939841113260627e+03,-1.507005230656561778e-01,-4.469999999999999751e+00,-1.959999999999999964e+00,1.100000000000000006e-01,1.450015691637531301e+00,6.558580794869896202e+00,-3.959392453512679655e+00
4.322000000000000000e+03,-4.421862167112289171e+03,-2.653333339592589255e+03,0.000000000000000000e+00,-4.440290343319110434e+03,-2.671440865562973158e+03,3.578883225042952532e-01,-4.480000000000000426e+00,-1.949999999999999956e+00,1.100000000000000006e-01,6.444313951456440037e+00,-3.600268224864209277e+00,-2.192178138325083125e+00
4.323000000000000000e+03,-4.424199698917880596e+03,-2.654334093932234282e+03,0.000000000000000000e+00,-4.442603109655288790e+03,-2.672048434039959375e+03,1.738157805962054603e+00,-4.490000000000000213e+00,-1.939999999999999947e+00,1.100000000000000006e-01,-1.021793705019110154e+00,-2.808142948423316909e+00,9.602456315863087122e-01
4.324000000000000000e+03,-4.426443729452790649e+03,-2.655334848271878855e+03,0.000000000000000000e+00,-4.444601258222530305e+03,-2.665250714996677289e+03,1.410459974563767593e+00,-4.490000000000000213e+00,-1.919999999999999929e+00,1.100000000000000006e-01,2.859436117936225763e+00,5.967500180576437607e+00,1.195568681094038244e+00
4.325000000000000000e+03,-4.428781261258382074e+03,-2.656335602611523427e+03,0.000000000000000000e+00,-4.440522532174077242e+03,-2.662604953033531729e+03,1.847242742601705290e+00,-4.490000000000000213e+00,-1.919999999999999929e+00,1.100000000000000006e-01,8.809496517874753962e+00,-1.918229738077959379e+00,-5.961127741299825367e-01
4.326000000000000000e+03,-4.431118793065303180e+03,-2.657336356951168000e+03,0.000000000000000000e+00,-4.440795359642088442e+03,-2.666988661479415896e+03,2.068674912748243777e+00,-4.500000000000000000e+00,-1.899999999999999911e+00,1.100000000000000006e-01,4.229737444825413917e+00,-2.594782136649186555e+00,3.567346898882297612e+00
4.327000000000000000e+03,-4.433362823598885370e+03,-2.658225916364448949e+03,0.000000000000000000e+00,-4.444567754238992165e+03,-2.661486285672684971e+03,2.478795306317124414e+00,-4.500000000000000000e+00,-1.889999999999999902e+00,1.100000000000000006e-01,1.922163618991609813e+00,4.543103370133754204e+00,2.002054620938683804e+00
4.328000000000000000e+03,-4.435700355404476795e+03,-2.659226670704093067e+03,0.000000000000000000e+00,-4.439923526382288401e+03,-2.658876463534144023e+03,2.195408340038420114e+00,-4.500000000000000000e+00,-1.879999999999999893e+00,1.100000000000000006e-01,6.024110365407564061e+00,2.653435399928797622e+00,1.413188609035675558e+00
4.329000000000000000e+03,-4.438037887211397901e+03,-2.660227425044528445e+03,0.000000000000000000e+00,-4.439596289117643209e+03,-2.661309622891522395e+03,2.046364338713392961e+00,-4.500000000000000000e+00,-1.870000000000000107e+00,1.100000000000000006e-01,1.043468606985433311e+01,-3.541110427174716246e+00,1.158675440667527479e+00
4.330000000000000000e+03,-4.440375419016989326e+03,-2.661228179384172563e+03,0.000000000000000000e+00,-4.443240730995082231e+03,-2.662569201733331283e+03,2.502784818225251229e+00,-4.509999999999999787e+00,-1.850000000000000089e+00,1.100000000000000006e-01,1.146145622532043884e+00,4.112379160049932092e-01,4.444790088835952169e+00
4.331000000000000000e+03,-4.442619449550570607e+03,-2.662117738797453967e+03,0.000000000000000000e+00,-4.444899468804437674e+03,-2.659385854466218916e+03,1.931387885502615198e+00,-4.519999999999999574e+00,-1.840000000000000080e+00,1.100000000000000006e-01,8.273611432468266358e+00,6.299280560815845753e+00,2.504329550988601660e+00
4.332000000000000000e+03,-4.444956981357490804e+03,-2.663118493137098540e+03,0.000000000000000000e+00,-4.441091415096910168e+03,-2.659563882889565321e+03,2.524784118069977268e+00,-4.519999999999999574e+00,-1.830000000000000071e+00,1.199999999999999956e-01,1.000860193429905109e+01,-1.318010072449330439e+00,-6.391928100813302205e-01
4.333000000000000000e+03,-4.447294513163084048e+03,-2.664008052550379034e+03,0.000000000000000000e+00,-4.447605465616791662e+03,-2.667566538441748889e+03,1.515727450626198625e+00,-4.530000000000000249e+00,-1.820000000000000062e+00,1.100000000000000006e-01,-1.435213866273996608e+00,-5.854251079958000759e+00,-2.232147585886039565e-01
4.334000000000000000e+03,-4.449632044970004245e+03,-2.665008806890024061e+03,0.000000000000000000e+00,-4.460051615491153825e+03,-2.665617907428795661e+03,1.728019186215146163e-01,-4.540000000000000036e+00,-1.810000000000000053e+00,1.100000000000000006e-01,-7.335887103914516594e+00,3.496329788982763809e+00,-8.232605018184919743e+00
4.335000000000000000e+03,-4.451876075503585525e+03,-2.665898366303304556e+03,0.000000000000000000e+00,-4.462165634179965309e+03,-2.662039620499892862e+03,-2.222592958700165156e+00,-4.540000000000000036e+00,-1.800000000000000044e+00,1.100000000000000006e-01,1.386300419875165224e-01,1.310733632812794980e+00,-1.506980766714993614e+01
4.336000000000000000e+03,-4.454213607309176950e+03,-2.666899120642949129e+03,0.000000000000000000e+00,-4.461383439164003903e+03,-2.664890224591908009e+03,-1.610474795436672935e+00,-4.540000000000000036e+00,-1.790000000000000036e+00,1.100000000000000006e-01,6.914073658251442822e+00,-3.888879328182915707e+00,-6.285281115252750794e+00
4.337000000000000000e+03,-4.456551139116098057e+03,-2.667788680056229623e+03,0.000000000000000000e+00,-4.468919201695211996e+03,-2.663849730132616514e+03,-2.164472418542860765e+00,-4.549999999999999822e+00,-1.770000000000000018e+00,1.100000000000000006e-01,-5.920136102712995729e+00,-2.201427241092607234e-02,-1.438543857067234910e+01
4.338000000000000000e+03,-4.458888670921689481e+03,-2.668678239469511027e+03,0.000000000000000000e+00,-4.476220547466893549e+03,-2.667875774932703735e+03,-3.634593451096314709e+00,-4.549999999999999822e+00,-1.770000000000000018e+00,1.100000000000000006e-01,3.333086641533871131e+00,-4.130136808434631490e+00,-2.231461595170828005e+01
4.339000000000000000e+03,-4.461226202728610588e+03,-2.669567798882001625e+03,0.000000000000000000e+00,-4.477959476012812956e+03,-2.670119926123293681e+03,-5.960859885101640998e+00,-4.549999999999999822e+00,-1.750000000000000000e+00,1.100000000000000006e-01,7.207171870685737503e+00,-6.879724969012058544e+00,-2.191767509529910996e+01
4.340000000000000000e+03,-4.463563734534202922e+03,-2.670457358295282120e+03,0.000000000000000000e+00,-4.473416670720370348e+03,-2.677279221275576674e+03,-3.202055456820222190e+00,-4.549999999999999822e+00,-1.750000000000000000e+00,1.100000000000000006e-01,1.197067366492994900e+01,-1.777277081336428921e+01,-1.617736307883852476e+01
4.341000000000000000e+03,-4.465901266341124028e+03,-2.671346917708563069e+03,0.000000000000000000e+00,-4.478827870130374322e+03,-2.688553891904709417e+03,-2.103496598902790282e+00,-4.559999999999999609e+00,-1.739999999999999991e+00,1.100000000000000006e-01,-6.122372090113769261e+00,-1.500796904098175411e+01,-1.010201421281991685e+01
4.342000000000000000e+03,-4.468238798146715453e+03,-2.672236477121844018e+03,0.000000000000000000e+00,-4.480683886764501040e+03,-2.696558633846172143e+03,-7.932004721188778973e-02,-4.559999999999999609e+00,-1.729999999999999982e+00,1.100000000000000006e-01,6.105115579944076387e+00,-7.859030346763411501e+00,-4.261964259821072964e+00
4.343000000000000000e+03,-4.470576329952308697e+03,-2.673126036535124513e+03,0.000000000000000000e+00,-4.488868378326362290e+03,-2.695899750973566370e+03,-1.277708526888233109e+00,-4.570000000000000284e+00,-1.719999999999999973e+00,1.100000000000000006e-01,-6.794401602058973921e+00,-3.829158752060874971e+00,-1.312836160274187769e+01
4.344000000000000000e+03,-4.472913861759228894e+03,-2.674015595948405917e+03,0.000000000000000000e+00,-4.497782520713092708e+03,-2.692873733934852680e+03,-3.300295168108490884e+00,-4.570000000000000284e+00,-1.709999999999999964e+00,1.100000000000000006e-01,-1.057746930735508606e+01,8.125079003772421871e+00,-1.867372530947519493e+01
4.345000000000000000e+03,-4.475251393564821228e+03,-2.674905155360896060e+03,0.000000000000000000e+00,-4.503429791756931991e+03,-2.683363859927799695e+03,-4.446951214613875436e+00,-4.570000000000000284e+00,-1.689999999999999947e+00,1.100000000000000006e-01,-1.807810871128160968e-01,9.788530451139709765e-01,-1.535747326423031467e+01
4.346000000000000000e+03,-4.477588925371742334e+03,-2.675794714774177010e+03,0.000000000000000000e+00,-4.509967805645674161e+03,-2.676799232254941217e+03,-2.527448860596031466e+00,-4.570000000000000284e+00,-1.689999999999999947e+00,1.100000000000000006e-01,-9.195697488405714992e+00,6.681859826896595855e+00,-1.489996237074829999e+01
4.347000000000000000e+03,-4.479926457177333759e+03,-2.676684274187457959e+03,0.000000000000000000e+00,-4.510016613780950138e+03,-2.676389530098196701e+03,-3.317777677781425183e+00,-4.570000000000000284e+00,-1.679999999999999938e+00,1.100000000000000006e-01,2.483918014476273139e+00,5.135364806923653269e+00,-2.115092502698847454e+01
4.348000000000000000e+03,-4.482263988984254865e+03,-2.677573833600738453e+03,0.000000000000000000e+00,-4.510329535086006217e+03,-2.676390940574689012e+03,-5.461443010250533803e+00,-4.570000000000000284e+00,-1.669999999999999929e+00,1.100000000000000006e-01,1.168998188728450849e+00,-1.972985144530726043e+00,-1.847217549139104165e+01
4.349000000000000000e+03,-4.484695022061858253e+03,-2.678352198086865883e+03,0.000000000000000000e+00,-4.510722003586693972e+03,-2.685482449578138130e+03,-3.489399442238163118e+00,-4.580000000000000071e+00,-1.659999999999999920e+00,1.100000000000000006e-01,2.704053494903606136e+00,-5.234720068625736467e+00,-1.377253332621964432e+01
4.350000000000000000e+03,-4.487032553868778450e+03,-2.679241757500146377e+03,0.000000000000000000e+00,-4.518143366722293649e+03,-2.682806721012146681e+03,-1.802045180966713289e+00,-4.589999999999999858e+00,-1.659999999999999920e+00,1.100000000000000006e-01,-1.762662034191972538e+00,5.601661568285402737e+00,-1.161728567846563109e+01
4.351000000000000000e+03,-4.489370085674370785e+03,-2.680131316913426872e+03,0.000000000000000000e+00,-4.512175210623969178e+03,-2.677390479302669974e+03,-2.717808543741366378e+00,-4.599999999999999645e+00,-1.649999999999999911e+00,1.100000000000000006e-01,5.326218635881125429e+00,2.402918460288349767e+00,-1.135635576543399949e+01
4.352000000000000000e+03,-4.491707617481291891e+03,-2.680909681400344198e+03,0.000000000000000000e+00,-4.504672725986873047e+03,-2.681029992442654475e+03,-9.549419555880813704e-01,-4.599999999999999645e+00,-1.639999999999999902e+00,1.100000000000000006e-01,6.115085155903868142e+00,-4.736062918610429051e+00,-1.057103268050130396e+01
4.353000000000000000e+03,-4.494138650558894369e+03,-2.681799240812834796e+03,0.000000000000000000e+00,-4.510380510791358574e+03,-2.689093278535419358e+03,-2.195034366012922789e+00,-4.599999999999999645e+00,-1.639999999999999902e+00,1.100000000000000006e-01,-2.156445948473523444e+00,-1.163166784479628646e+01,-7.941807370747869577e+00
4.354000000000000000e+03,-4.496382681093804422e+03,-2.682688800226115745e+03,0.000000000000000000e+00,-4.515207088797795222e+03,-2.694489889987592051e+03,-3.631796573349969748e+00,-4.589999999999999858e+00,-1.620000000000000107e+00,1.100000000000000006e-01,-4.845598048199018848e+00,-5.034563491340920294e+00,-1.673967075918656988e+01
4.355000000000000000e+03,-4.498720212899395847e+03,-2.683467164713032616e+03,0.000000000000000000e+00,-4.530497971784229776e+03,-2.700900731473087490e+03,-3.608239550591918032e+00,-4.599999999999999645e+00,-1.610000000000000098e+00,1.100000000000000006e-01,-4.442951589617109676e+00,2.544984823918546302e-01,-1.620968527501764456e+01
4.356000000000000000e+03,-4.501057744704988181e+03,-2.684245529199159591e+03,0.000000000000000000e+00,-4.537107323408026787e+03,-2.691093348709444854e+03,-3.016498230293631622e+00,-4.599999999999999645e+00,-1.610000000000000098e+00,1.199999999999999956e-01,-1.311404735368439134e+01,4.985495145973480646e+00,-1.583261755322894793e+01
4.357000000000000000e+03,-4.503488777783920341e+03,-2.685135088612440541e+03,0.000000000000000000e+00,-4.535418835350692461e+03,-2.691362182938378282e+03,-3.540925229382587247e+00,-4.599999999999999645e+00,-1.600000000000000089e+00,1.100000000000000006e-01,-5.029046061038204840e+00,3.066442240680676612e+00,-2.059332524086065774e+01
4.358000000000000000e+03,-4.505826309589512675e+03,-2.685913453099357412e+03,0.000000000000000000e+00,-4.537067216235586784e+03,-2.686120077295185638e+03,-1.087070303729467113e+00,-4.610000000000000320e+00,-1.590000000000000080e+00,1.100000000000000006e-01,-4.661253170383402811e+00,6.703937023533704576e+00,-7.275988456690198447e+00
4.359000000000000000e+03,-4.508163841396433781e+03,-2.686803012511848010e+03,0.000000000000000000e+00,-4.534854089527010728e+03,-2.679404650229805156e+03,-1.032810002082159784e+00,-4.610000000000000320e+00,-1.590000000000000080e+00,1.100000000000000006e-01,6.124821148596037990e-01,1.502391411465772109e+01,-8.659026760914375842e+00
4.360000000000000000e+03,-4.510501373202026116e+03,-2.687581376998765336e+03,0.000000000000000000e+00,-4.531626807049367926e+03,-2.672467486475022724e+03,-2.013439777483103654e-01,-4.610000000000000320e+00,-1.580000000000000071e+00,1.100000000000000006e-01,4.828745435246843520e+00,5.234929950058995196e+00,-2.398438896600639580e+00
4.361000000000000000e+03,-4.512932406280956457e+03,-2.688359741484891856e+03,0.000000000000000000e+00,-4.528134111290400142e+03,-2.680185048089731936e+03,1.222121719713329391e+00,-4.620000000000000107e+00,-1.570000000000000062e+00,1.100000000000000006e-01,3.029314903481483245e+00,-3.535624576419573728e+00,-9.565160299715909087e-01
4.362000000000000000e+03,-4.515269938086549701e+03,-2.689138105971808727e+03,0.000000000000000000e+00,-4.529605036485995697e+03,-2.683923097782916557e+03,2.031283858220915839e+00,-4.610000000000000320e+00,-1.570000000000000062e+00,1.199999999999999956e-01,4.429093217097946678e+00,-2.246173005284653357e+00,3.236211021610542637e+00
4.363000000000000000e+03,-4.517607469893469897e+03,-2.690027665385089676e+03,0.000000000000000000e+00,-4.530211634837197380e+03,-2.687888638469881698e+03,3.024988370380240710e+00,-4.610000000000000320e+00,-1.560000000000000053e+00,1.100000000000000006e-01,5.372431561984517323e+00,-3.011541273452794876e+00,3.691772431892404782e+00
4.364000000000000000e+03,-4.520038502971074195e+03,-2.690806029871216197e+03,0.000000000000000000e+00,-4.531869004934527766e+03,-2.685494767995035090e+03,1.942549218084226759e+00,-4.610000000000000320e+00,-1.550000000000000044e+00,1.100000000000000006e-01,6.031388123466192575e-01,4.655341876739504947e+00,2.814686518607417476e+00
4.365000000000000000e+03,-4.522376034777995301e+03,-2.691584394358133522e+03,0.000000000000000000e+00,-4.527961105208378285e+03,-2.685993300541590543e+03,1.177893865112914495e+00,-4.610000000000000320e+00,-1.540000000000000036e+00,1.100000000000000006e-01,5.255907391972082010e+00,7.005175625542209294e-01,-2.871852007126152628e+00
4.366000000000000000e+03,-4.524713566583585816e+03,-2.692362758844260952e+03,0.000000000000000000e+00,-4.530021464888438459e+03,-2.692173610169366839e+03,1.616710124219645106e+00,-4.610000000000000320e+00,-1.540000000000000036e+00,1.100000000000000006e-01,3.850728714577321909e+00,-6.991798756165046314e+00,-1.343903091588888543e+00
4.367000000000000000e+03,-4.527144599662517976e+03,-2.693141123331177369e+03,0.000000000000000000e+00,-4.537467270801888844e+03,-2.691856096732021342e+03,1.437527814984819186e+00,-4.620000000000000107e+00,-1.530000000000000027e+00,1.100000000000000006e-01,-2.672850700993161688e+00,9.873772709164492234e-01,2.770400788724569630e-01
4.368000000000000000e+03,-4.529482131468110310e+03,-2.693919487817304798e+03,0.000000000000000000e+00,-4.537179057256399574e+03,-2.690982045436200679e+03,8.915312547124887299e-01,-4.620000000000000107e+00,-1.530000000000000027e+00,1.100000000000000006e-01,2.727315716834440629e+00,2.729402977361770510e+00,-3.164931387043278477e+00
4.369000000000000000e+03,-4.531913164547041561e+03,-2.694697852304221669e+03,0.000000000000000000e+00,-4.539201040490948799e+03,-2.696063920429286554e+03,1.271962326807880128e+00,-4.629999999999999893e+00,-1.530000000000000027e+00,1.100000000000000006e-01,3.478938047885325346e+00,-6.024055216903000165e+00,-2.502364559042644654e+00
4.370000000000000000e+03,-4.534250696352633895e+03,-2.695476216790348190e+03,0.000000000000000000e+00,-4.547298030051215392e+03,-2.696523672652861933e+03,1.383844659524068987e+00,-4.629999999999999893e+00,-1.520000000000000018e+00,1.100000000000000006e-01,-3.581539698642096869e+00,-1.409466168655457430e-01,-1.719476441588767834e-01
4.371000000000000000e+03,-4.536588228159554092e+03,-2.696254581277265061e+03,0.000000000000000000e+00,-4.547625266497162556e+03,-2.694413206879947666e+03,7.315139926498925860e-01,-4.629999999999999893e+00,-1.510000000000000009e+00,1.100000000000000006e-01,1.782939011525943140e+00,4.676559067783551349e+00,-3.658279762224083687e+00
4.372000000000000000e+03,-4.539019261238487161e+03,-2.697032945763392490e+03,0.000000000000000000e+00,-4.548620900285912285e+03,-2.698073585236360941e+03,1.021111217463781973e+00,-4.620000000000000107e+00,-1.510000000000000009e+00,1.199999999999999956e-01,3.720599575957432847e+00,-4.592527601193808984e+00,-3.085094585770545628e+00
4.373000000000000000e+03,-4.541263291772067532e+03,-2.697811310250309361e+03,0.000000000000000000e+00,-4.556324636665595790e+03,-2.699142578174073606e+03,1.344255581197864924e+00,-4.620000000000000107e+00,-1.500000000000000000e+00,1.000000000000000056e-01,-3.692107642698667203e+00,-5.975269937230112127e-01,-2.903171193307887421e-01
4.374000000000000000e+03,-4.543694324849670920e+03,-2.698589674736435882e+03,0.000000000000000000e+00,-4.557082741574094143e+03,-2.696388518682227186e+03,6.541899846465986101e-01,-4.620000000000000107e+00,-1.489999999999999991e+00,1.199999999999999956e-01,9.812043462140143113e-01,5.973917903628316317e+00,-3.554967064116146602e+00
4.375000000000000000e+03,-4.546031856656592026e+03,-2.699368039223353662e+03,0.000000000000000000e+00,-4.557340882607471030e+03,-2.699602717571334324e+03,7.883619717003078620e-01,-4.629999999999999893e+00,-1.489999999999999991e+00,1.100000000000000006e-01,3.681957834166063037e+00,-3.837904182709658496e+00,-3.958858698173708834e+00
