时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),TRUKF估计位置X(m),TRUKF估计位置Y(m),TRUKF估计位置Z(m)
6.734000000000000000e+03,-5.318071861601380078e+03,-3.277915242554382985e+03,0.000000000000000000e+00,5.234558224079119100e+02,-2.622910898731540328e+03,9.850585103106507256e-02
6.735000000000000000e+03,-5.318071861601380078e+03,-3.278026437481536050e+03,0.000000000000000000e+00,5.331973245312821064e+02,-2.620977152796315295e+03,1.372073166758399076e-01
6.736000000000000000e+03,-5.318071861601380078e+03,-3.278026437481536050e+03,0.000000000000000000e+00,5.428893822106807647e+02,-2.619008098274475742e+03,-1.402460936402507019e-01
6.737000000000000000e+03,-5.317978360329368115e+03,-3.278137632407900583e+03,0.000000000000000000e+00,5.526273622007623771e+02,-2.616990283896576329e+03,1.026295282304251766e-01
6.738000000000000000e+03,-5.317978360329368115e+03,-3.278137632407900583e+03,0.000000000000000000e+00,5.620755210356413727e+02,-2.615010078187256113e+03,2.776445487804778955e-01
6.739000000000000000e+03,-5.317978360329368115e+03,-3.278248827334264661e+03,0.000000000000000000e+00,5.718692108260624991e+02,-2.612914889698318348e+03,-2.489312190036317013e-03
6.740000000000000000e+03,-5.317884859056028290e+03,-3.278248827334264661e+03,0.000000000000000000e+00,5.815402484124314242e+02,-2.610805012786706357e+03,-1.300362751094147618e-01
6.741000000000000000e+03,-5.317884859056028290e+03,-3.278360022261418180e+03,0.000000000000000000e+00,5.912348395036668762e+02,-2.608647529131435931e+03,1.179881396341582317e-01
6.742000000000000000e+03,-5.317884859056028290e+03,-3.278360022261418180e+03,0.000000000000000000e+00,6.006850610142261075e+02,-2.606508963830386620e+03,-2.398879634254198756e-01
6.743000000000000000e+03,-5.317791357784018146e+03,-3.278471217187781804e+03,0.000000000000000000e+00,6.103825751546265792e+02,-2.604288158405093327e+03,-7.230892188088072770e-02
6.744000000000000000e+03,-5.317791357784018146e+03,-3.278471217187781804e+03,0.000000000000000000e+00,6.200247038569390270e+02,-2.602027186882884962e+03,1.414775777504432286e-01
6.745000000000000000e+03,-5.317791357784018146e+03,-3.278582412114936233e+03,0.000000000000000000e+00,6.297509733722877172e+02,-2.599715905173312422e+03,5.717605497357584887e-02
6.746000000000000000e+03,-5.317697856512006183e+03,-3.278582412114936233e+03,0.000000000000000000e+00,6.394575944641572960e+02,-2.597374097756461651e+03,6.858374051492530099e-02
6.747000000000000000e+03,-5.317697856512006183e+03,-3.278693607041299856e+03,0.000000000000000000e+00,6.491299723537512136e+02,-2.594997888304617391e+03,1.001012714515352175e-01
6.748000000000000000e+03,-5.317697856512006183e+03,-3.278693607041299856e+03,0.000000000000000000e+00,6.586618311910638113e+02,-2.592628764153460907e+03,2.004687059853034470e-01
6.749000000000000000e+03,-5.317697856512006183e+03,-3.278804801967663934e+03,0.000000000000000000e+00,6.682900337395694805e+02,-2.590198081882742827e+03,1.326883147015716358e-01
6.750000000000000000e+03,-5.317697856512006183e+03,-3.278804801967663934e+03,0.000000000000000000e+00,6.774051071104915991e+02,-2.587838655759802805e+03,-3.293313524593593500e-01
6.751000000000000000e+03,-5.317604355239995130e+03,-3.278915996894817454e+03,0.000000000000000000e+00,6.870307085886009872e+02,-2.585319533676949504e+03,7.798979297556175860e-02
6.752000000000000000e+03,-5.317604355239995130e+03,-3.278915996894817454e+03,0.000000000000000000e+00,6.966525983693497892e+02,-2.582766470076316637e+03,-9.092929771107281789e-02
6.753000000000000000e+03,-5.317604355239995130e+03,-3.279027191821181077e+03,0.000000000000000000e+00,7.062867412371539331e+02,-2.580171547746102078e+03,6.391904193494693520e-02
6.754000000000000000e+03,-5.317510853967984076e+03,-3.279027191821181077e+03,0.000000000000000000e+00,7.158403845241890622e+02,-2.577558104217004256e+03,-1.365903832346003210e-01
6.755000000000000000e+03,-5.317510853967984076e+03,-3.279138386747545155e+03,0.000000000000000000e+00,7.254610212421282540e+02,-2.574895050247192557e+03,-3.076715880432949815e-02
6.756000000000000000e+03,-5.317510853967984076e+03,-3.279138386747545155e+03,0.000000000000000000e+00,7.350777894553522174e+02,-2.572189780972175868e+03,4.308192632055913435e-02
6.757000000000000000e+03,-5.317417352695973022e+03,-3.279138386747545155e+03,0.000000000000000000e+00,7.446212844804387032e+02,-2.569470706806770067e+03,1.321451044968589283e-01
6.758000000000000000e+03,-5.317417352695973022e+03,-3.279249581674698675e+03,0.000000000000000000e+00,7.542360813144338181e+02,-2.566691048248413608e+03,-3.613424204813923263e-02
6.759000000000000000e+03,-5.317417352695973022e+03,-3.279249581674698675e+03,0.000000000000000000e+00,7.637308465700865554e+02,-2.563909110287679141e+03,1.497328670480454760e-01
6.760000000000000000e+03,-5.317323851422633197e+03,-3.279360776601063208e+03,0.000000000000000000e+00,7.732315698480979336e+02,-2.561079030136065739e+03,-1.337339837933859132e-01
6.761000000000000000e+03,-5.317323851422633197e+03,-3.279360776601063208e+03,0.000000000000000000e+00,7.827642553945465806e+02,-2.558212624405736733e+03,-8.209416881956289880e-02
6.762000000000000000e+03,-5.317230350150623053e+03,-3.279471971527426376e+03,0.000000000000000000e+00,7.922614403504898064e+02,-2.555316770188974260e+03,-1.073823785713136220e-01
6.763000000000000000e+03,-5.317230350150623053e+03,-3.279471971527426376e+03,0.000000000000000000e+00,8.018035731038763743e+02,-2.552363194226601991e+03,2.527768214989225409e-02
6.764000000000000000e+03,-5.317230350150623053e+03,-3.279583166454580351e+03,0.000000000000000000e+00,8.113125545626517123e+02,-2.549383023797397072e+03,8.954630564769761047e-02
6.765000000000000000e+03,-5.317136848878611090e+03,-3.279583166454580351e+03,0.000000000000000000e+00,8.208321845239756840e+02,-2.546357746345907344e+03,-5.424547977259746440e-02
6.766000000000000000e+03,-5.317136848878611090e+03,-3.279583166454580351e+03,0.000000000000000000e+00,8.303384034204008231e+02,-2.543302374305956619e+03,-4.455643706721965080e-02
6.767000000000000000e+03,-5.317136848878611090e+03,-3.279694361380944429e+03,0.000000000000000000e+00,8.396423830881177537e+02,-2.540275355572096487e+03,-2.026377250540680741e-01
6.768000000000000000e+03,-5.317136848878611090e+03,-3.279694361380944429e+03,0.000000000000000000e+00,8.490886218689029192e+02,-2.537159819869898911e+03,-1.355188124735506178e-02
6.769000000000000000e+03,-5.317136848878611090e+03,-3.279805556307308052e+03,0.000000000000000000e+00,8.584837540313211548e+02,-2.534018299712538919e+03,4.597303408269245995e-02
6.770000000000000000e+03,-5.317043347606600037e+03,-3.279805556307308052e+03,0.000000000000000000e+00,8.674042764578143760e+02,-2.530997409723861438e+03,-3.359746402617015404e-01
6.771000000000000000e+03,-5.317043347606600037e+03,-3.279916751234462481e+03,0.000000000000000000e+00,8.768017964557118376e+02,-2.527796799443185591e+03,-8.742329108200212751e-02
6.772000000000000000e+03,-5.317043347606600037e+03,-3.279916751234462481e+03,0.000000000000000000e+00,8.859499612530798913e+02,-2.524638812272717587e+03,-2.469427435007689742e-01
6.773000000000000000e+03,-5.316949846334588983e+03,-3.279916751234462481e+03,0.000000000000000000e+00,8.952438771659930126e+02,-2.521367986713429218e+03,1.451391585126014794e-01
6.774000000000000000e+03,-5.316949846334588983e+03,-3.280027946160825650e+03,0.000000000000000000e+00,9.045830142766666313e+02,-2.518054726959207073e+03,-1.348857003530707158e-02
6.775000000000000000e+03,-5.316856345062577020e+03,-3.280027946160825650e+03,0.000000000000000000e+00,9.139242766767473540e+02,-2.514702592153028490e+03,-1.206336017101792280e-01
6.776000000000000000e+03,-5.316856345062577020e+03,-3.280139141087189273e+03,0.000000000000000000e+00,9.232938011109150693e+02,-2.511305986691922953e+03,-3.833440042063049336e-02
6.777000000000000000e+03,-5.316762843789238104e+03,-3.280139141087189273e+03,0.000000000000000000e+00,9.322869931254879248e+02,-2.508002832911805399e+03,2.868052501298110069e-01
6.778000000000000000e+03,-5.316762843789238104e+03,-3.280139141087189273e+03,0.000000000000000000e+00,9.414288182566679097e+02,-2.504639053398072974e+03,2.350193229890471247e-01
6.779000000000000000e+03,-5.316762843789238104e+03,-3.280250336014343702e+03,0.000000000000000000e+00,9.507213343224476603e+02,-2.501145035573599671e+03,-7.783458369039474023e-02
6.780000000000000000e+03,-5.316669342517227051e+03,-3.280250336014343702e+03,0.000000000000000000e+00,9.599256231444541072e+02,-2.497643467611570031e+03,1.370227506932653883e-01
6.781000000000000000e+03,-5.316669342517227051e+03,-3.280250336014343702e+03,0.000000000000000000e+00,9.692472441547012068e+02,-2.494067769123742437e+03,1.609640845949253732e-02
6.782000000000000000e+03,-5.316575841245215997e+03,-3.280361530940707325e+03,0.000000000000000000e+00,9.784702193860495072e+02,-2.490486700681527964e+03,-1.462421193340474324e-01
6.783000000000000000e+03,-5.316575841245215997e+03,-3.280361530940707325e+03,0.000000000000000000e+00,9.877098891242368381e+02,-2.486856052539843859e+03,1.101389499247937415e-01
6.784000000000000000e+03,-5.316575841245215997e+03,-3.280361530940707325e+03,0.000000000000000000e+00,9.967223617020432584e+02,-2.483292144121925958e+03,2.488415677417807059e-01
6.785000000000000000e+03,-5.316482339973204034e+03,-3.280472725867860845e+03,0.000000000000000000e+00,1.006015798132859459e+03,-2.479574517562341043e+03,2.912909731746098074e-02
6.786000000000000000e+03,-5.316482339973204034e+03,-3.280472725867860845e+03,0.000000000000000000e+00,1.015277809547745619e+03,-2.475824205109126979e+03,4.250792007328226679e-02
6.787000000000000000e+03,-5.316482339973204034e+03,-3.280583920794225378e+03,0.000000000000000000e+00,1.024502313541265266e+03,-2.472047926157762049e+03,8.185039951011893744e-02
6.788000000000000000e+03,-5.316482339973204034e+03,-3.280583920794225378e+03,0.000000000000000000e+00,1.033705365515679659e+03,-2.468238787992546349e+03,6.068286695565544564e-02
6.789000000000000000e+03,-5.316388838701193890e+03,-3.280583920794225378e+03,0.000000000000000000e+00,1.042915905737652338e+03,-2.464385623420893353e+03,-5.973778901119564111e-02
6.790000000000000000e+03,-5.316388838701193890e+03,-3.280695115720588547e+03,0.000000000000000000e+00,1.052121788762887718e+03,-2.460493594958996709e+03,9.081651049714725699e-02
6.791000000000000000e+03,-5.316295337427854065e+03,-3.280695115720588547e+03,0.000000000000000000e+00,1.061263038577191992e+03,-2.456588088168404738e+03,1.871817341775815213e-02
6.792000000000000000e+03,-5.316295337427854065e+03,-3.280806310647742976e+03,0.000000000000000000e+00,1.069737855698609565e+03,-2.452929198692000682e+03,-3.860974240122533319e-01
6.793000000000000000e+03,-5.316295337427854065e+03,-3.280806310647742976e+03,0.000000000000000000e+00,1.078880547714942622e+03,-2.448947855290114148e+03,1.624303626171652234e-02
6.794000000000000000e+03,-5.316201836155843012e+03,-3.280806310647742976e+03,0.000000000000000000e+00,1.088030528522326904e+03,-2.444920292142931885e+03,2.568733729401651358e-02
6.795000000000000000e+03,-5.316201836155843012e+03,-3.280917505574106599e+03,0.000000000000000000e+00,1.097136665409755096e+03,-2.440871274285350864e+03,8.415254790242925054e-02
6.796000000000000000e+03,-5.316108334883831049e+03,-3.280917505574106599e+03,0.000000000000000000e+00,1.106260089641770492e+03,-2.436775674373564470e+03,2.648071180112949313e-02
6.797000000000000000e+03,-5.316108334883831049e+03,-3.280917505574106599e+03,0.000000000000000000e+00,1.115365624413843989e+03,-2.432643931055491066e+03,-2.765762502600029732e-02
6.798000000000000000e+03,-5.316014833611820904e+03,-3.281028700500470677e+03,0.000000000000000000e+00,1.124455389980307245e+03,-2.428478209434851124e+03,1.705220659099548550e-02
6.799000000000000000e+03,-5.316014833611820904e+03,-3.281028700500470677e+03,0.000000000000000000e+00,1.133281429477222218e+03,-2.424393156496987558e+03,2.292606227606477642e-01
6.800000000000000000e+03,-5.316014833611820904e+03,-3.281028700500470677e+03,0.000000000000000000e+00,1.142328167324260676e+03,-2.420177449862987032e+03,7.546040780244094026e-02
6.801000000000000000e+03,-5.315921332339808941e+03,-3.281139895427624651e+03,0.000000000000000000e+00,1.151352849200592118e+03,-2.415918869137828551e+03,-7.418122381180185243e-02
6.802000000000000000e+03,-5.315921332339808941e+03,-3.281139895427624651e+03,0.000000000000000000e+00,1.160296147838356774e+03,-2.411656639376044950e+03,1.313455323882548043e-01
6.803000000000000000e+03,-5.315827831067798797e+03,-3.281139895427624651e+03,0.000000000000000000e+00,1.169308198834374480e+03,-2.407328720209522544e+03,3.969695753517001047e-02
6.804000000000000000e+03,-5.315827831067798797e+03,-3.281139895427624651e+03,0.000000000000000000e+00,1.178242154877280655e+03,-2.402991939469577574e+03,-4.930755454182782216e-02
6.805000000000000000e+03,-5.315827831067798797e+03,-3.281251090353987820e+03,0.000000000000000000e+00,1.187193230246288067e+03,-2.398604292941294261e+03,7.248275668474273015e-02
6.806000000000000000e+03,-5.315827831067798797e+03,-3.281251090353987820e+03,0.000000000000000000e+00,1.195914677032979625e+03,-2.394297311916235685e+03,2.290457683713440773e-01
6.807000000000000000e+03,-5.315734329794458972e+03,-3.281251090353987820e+03,0.000000000000000000e+00,1.204125144726471490e+03,-2.390166686026502703e+03,-4.005735603681839230e-01
6.808000000000000000e+03,-5.315734329794458972e+03,-3.281362285280351898e+03,0.000000000000000000e+00,1.213022431254568573e+03,-2.385687990101571359e+03,3.473938195865745177e-02
6.809000000000000000e+03,-5.315640828522447919e+03,-3.281362285280351898e+03,0.000000000000000000e+00,1.218382335544047692e+03,-2.382972415931873911e+03,7.956975102049198556e-01
6.810000000000000000e+03,-5.315640828522447919e+03,-3.281362285280351898e+03,0.000000000000000000e+00,1.227172978882549387e+03,-2.378477028859340408e+03,-1.113171382857971736e-01
