时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),ESKF估计位置X(m),ESKF估计位置Y(m),ESKF估计位置Z(m)
4.411000000000000000e+03,-4.631959525851363651e+03,-2.725387652058063850e+03,0.000000000000000000e+00,-4.551195857499015801e+03,-2.689273985264580915e+03,7.424553252770496048e-01
4.412000000000000000e+03,-4.634297057658284757e+03,-2.726054821617827201e+03,0.000000000000000000e+00,-4.551401464534507795e+03,-2.689403155985276044e+03,7.380002811938379814e-01
4.413000000000000000e+03,-4.636728090735887235e+03,-2.726833186103954176e+03,0.000000000000000000e+00,-4.551599846519170569e+03,-2.689536014840015469e+03,7.389271647535042842e-01
4.414000000000000000e+03,-4.639159123814818486e+03,-2.727500355664506969e+03,0.000000000000000000e+00,-4.551793538883091969e+03,-2.689667539565208699e+03,7.418162316104972565e-01
4.415000000000000000e+03,-4.641496655620411730e+03,-2.728167525224270321e+03,0.000000000000000000e+00,-4.551993357481761450e+03,-2.689801163690291560e+03,7.474697226050862620e-01
4.416000000000000000e+03,-4.643927688699342980e+03,-2.728834694784033218e+03,0.000000000000000000e+00,-4.552184864313857361e+03,-2.689930284493751969e+03,7.523504117400411362e-01
4.417000000000000000e+03,-4.646358721778275140e+03,-2.729501864343796115e+03,0.000000000000000000e+00,-4.552372162757193109e+03,-2.690058312248299444e+03,7.591062560791201896e-01
4.418000000000000000e+03,-4.648789754855878527e+03,-2.730169033903559921e+03,0.000000000000000000e+00,-4.552565647459870888e+03,-2.690190978014010398e+03,7.678985974396638214e-01
4.419000000000000000e+03,-4.651127286662798724e+03,-2.730836203463322363e+03,0.000000000000000000e+00,-4.552765268326985279e+03,-2.690314470434170744e+03,7.761012581871971072e-01
4.420000000000000000e+03,-4.653558319740401203e+03,-2.731503373023085715e+03,0.000000000000000000e+00,-4.552964607433327728e+03,-2.690449022957479883e+03,7.859160266383929949e-01
4.421000000000000000e+03,-4.655989352819334272e+03,-2.732170542582848611e+03,0.000000000000000000e+00,-4.574400716423209815e+03,-2.697574209254517427e+03,8.051169273344036537e-01
4.422000000000000000e+03,-4.658420385896937660e+03,-2.732837712143401859e+03,0.000000000000000000e+00,-4.574593131290473139e+03,-2.697723115214358131e+03,8.090395604879727642e-01
4.423000000000000000e+03,-4.660757917703858766e+03,-2.733504881703165211e+03,0.000000000000000000e+00,-4.574786125257483036e+03,-2.697870244981706037e+03,8.191868425151849209e-01
4.424000000000000000e+03,-4.663188950781461244e+03,-2.734172051262928107e+03,0.000000000000000000e+00,-4.574983665887735697e+03,-2.698016811816662539e+03,8.316099634486056047e-01
4.425000000000000000e+03,-4.665619983860393404e+03,-2.734839220822691004e+03,0.000000000000000000e+00,-4.575182106019979983e+03,-2.698154753886131402e+03,8.425376021154500350e-01
4.426000000000000000e+03,-4.668051016939325564e+03,-2.735506390382454811e+03,0.000000000000000000e+00,-4.575388331135329281e+03,-2.698295661679870136e+03,8.556259352368588145e-01
4.427000000000000000e+03,-4.670388548744916989e+03,-2.736173559942217253e+03,0.000000000000000000e+00,-4.575599217400346788e+03,-2.698429370093434500e+03,8.662286038327298154e-01
4.428000000000000000e+03,-4.672819581823848239e+03,-2.736840729501980604e+03,0.000000000000000000e+00,-4.575817684358992665e+03,-2.698559696774907479e+03,8.768760847896353017e-01
4.429000000000000000e+03,-4.675250614901452536e+03,-2.737396704135379878e+03,0.000000000000000000e+00,-4.576032222970134171e+03,-2.698687111083364016e+03,8.877104824092560964e-01
4.430000000000000000e+03,-4.677588146708373642e+03,-2.738063873695142775e+03,0.000000000000000000e+00,-4.576255716494139961e+03,-2.698821518898791510e+03,8.975242252463013770e-01
4.431000000000000000e+03,-4.680019179785976121e+03,-2.738731043254905671e+03,0.000000000000000000e+00,-4.597835443902994484e+03,-2.705618380192795485e+03,9.149953349867949726e-01
4.432000000000000000e+03,-4.682450212864908281e+03,-2.739398212815458919e+03,0.000000000000000000e+00,-4.598064611474469530e+03,-2.705755011052181999e+03,9.176397754141549790e-01
4.433000000000000000e+03,-4.684787744671828477e+03,-2.740065382375222271e+03,0.000000000000000000e+00,-4.598286248539779081e+03,-2.705891116074981255e+03,9.254397833042042887e-01
4.434000000000000000e+03,-4.687218777749431865e+03,-2.740732551934985167e+03,0.000000000000000000e+00,-4.598510820920748301e+03,-2.706016476056136526e+03,9.330504566291168977e-01
4.435000000000000000e+03,-4.689649810828364025e+03,-2.741399721494748519e+03,0.000000000000000000e+00,-4.598752668583721970e+03,-2.706138443488442135e+03,9.384037120164908652e-01
4.436000000000000000e+03,-4.692080843905966503e+03,-2.741955696128147338e+03,0.000000000000000000e+00,-4.598989606562197878e+03,-2.706253137218187476e+03,9.450890500782120895e-01
4.437000000000000000e+03,-4.694418375712887610e+03,-2.742622865687910689e+03,0.000000000000000000e+00,-4.599234663163636469e+03,-2.706359892134191796e+03,9.513657158795265634e-01
4.438000000000000000e+03,-4.696849408790491907e+03,-2.743290035247674041e+03,0.000000000000000000e+00,-4.599479022708653247e+03,-2.706453239857791232e+03,9.558313743912922877e-01
4.439000000000000000e+03,-4.699280441869423157e+03,-2.743957204807436938e+03,0.000000000000000000e+00,-4.599723368825798389e+03,-2.706548021794853412e+03,9.610554113838378765e-01
4.440000000000000000e+03,-4.701711474948355317e+03,-2.744513179440836211e+03,0.000000000000000000e+00,-4.599965040894996491e+03,-2.706639563799281404e+03,9.648115344309657893e-01
4.441000000000000000e+03,-4.704142508025958705e+03,-2.745180349000599108e+03,0.000000000000000000e+00,-4.621632332688162023e+03,-2.713142217750654254e+03,9.752756195206060408e-01
4.442000000000000000e+03,-4.706480039832878902e+03,-2.745847518560362005e+03,0.000000000000000000e+00,-4.621877899411871113e+03,-2.713234546698385657e+03,9.729720276293889469e-01
4.443000000000000000e+03,-4.708911072910481380e+03,-2.746514688120125356e+03,0.000000000000000000e+00,-4.622128631097332800e+03,-2.713320901451745158e+03,9.747841498619986833e-01
4.444000000000000000e+03,-4.711342105989413540e+03,-2.747070662753524630e+03,0.000000000000000000e+00,-4.622380660786387125e+03,-2.713399384639483742e+03,9.763273062780120082e-01
4.445000000000000000e+03,-4.713773139068345699e+03,-2.747737832313287527e+03,0.000000000000000000e+00,-4.622628980850393418e+03,-2.713477806464372406e+03,9.782687762695536637e-01
4.446000000000000000e+03,-4.716204172145949087e+03,-2.748405001873051333e+03,0.000000000000000000e+00,-4.622880456837370730e+03,-2.713548136477048047e+03,9.795787612948032574e-01
4.447000000000000000e+03,-4.718541703952870193e+03,-2.749072171432814230e+03,0.000000000000000000e+00,-4.623136449404558334e+03,-2.713622398947243710e+03,9.794374263292905392e-01
4.448000000000000000e+03,-4.720972737030473581e+03,-2.749628146066213503e+03,0.000000000000000000e+00,-4.623388568038642916e+03,-2.713696584878536214e+03,9.795883530240800940e-01
4.449000000000000000e+03,-4.723310268837392869e+03,-2.750295315625976400e+03,0.000000000000000000e+00,-4.623643933162636131e+03,-2.713770859235617536e+03,9.796562021884482885e-01
4.450000000000000000e+03,-4.725741301914997166e+03,-2.750962485185739297e+03,0.000000000000000000e+00,-4.623897608107533415e+03,-2.713832270313051140e+03,9.802859420038851912e-01
4.451000000000000000e+03,-4.728172334993928416e+03,-2.751629654746292545e+03,0.000000000000000000e+00,-4.645578910253934737e+03,-2.720180923949135831e+03,9.848618967013408332e-01
4.452000000000000000e+03,-4.730509866799519841e+03,-2.752185629378901922e+03,0.000000000000000000e+00,-4.645830566596682729e+03,-2.720233467878954343e+03,9.806722091657544826e-01
4.453000000000000000e+03,-4.732940899878452910e+03,-2.752852798939455170e+03,0.000000000000000000e+00,-4.646079950888739404e+03,-2.720291031215818748e+03,9.790409118127996191e-01
4.454000000000000000e+03,-4.735371932957385070e+03,-2.753408773572064092e+03,0.000000000000000000e+00,-4.646334707083410649e+03,-2.720348892710795553e+03,9.765647745180888739e-01
4.455000000000000000e+03,-4.737802966034987548e+03,-2.754075943131826989e+03,0.000000000000000000e+00,-4.646585658921440881e+03,-2.720395799538172469e+03,9.762234305421957359e-01
4.456000000000000000e+03,-4.740233999113920618e+03,-2.754743112692380691e+03,0.000000000000000000e+00,-4.646841553076446871e+03,-2.720458055054887154e+03,9.760898592173870014e-01
4.457000000000000000e+03,-4.742665032191523096e+03,-2.755299087324989614e+03,0.000000000000000000e+00,-4.647093864558779387e+03,-2.720521540005911447e+03,9.726359508220107086e-01
4.458000000000000000e+03,-4.745002563998444202e+03,-2.755966256884752056e+03,0.000000000000000000e+00,-4.647334501797069606e+03,-2.720573165779265764e+03,9.721333842222259491e-01
4.459000000000000000e+03,-4.747433597077376362e+03,-2.756522231518151784e+03,0.000000000000000000e+00,-4.647586877092994655e+03,-2.720623198739358031e+03,9.699627604953819926e-01
4.460000000000000000e+03,-4.749864630154978840e+03,-2.757189401077914681e+03,0.000000000000000000e+00,-4.647837545064148799e+03,-2.720677603518744945e+03,9.668937541833781957e-01
4.461000000000000000e+03,-4.752295663233910091e+03,-2.757745375711313955e+03,0.000000000000000000e+00,-4.669528966244050935e+03,-2.726891634106106267e+03,9.717190295469571026e-01
4.462000000000000000e+03,-4.754726696311513479e+03,-2.758412545271077306e+03,0.000000000000000000e+00,-4.669790655531199263e+03,-2.726939528528279880e+03,9.651361781447048704e-01
4.463000000000000000e+03,-4.757157729390445638e+03,-2.759079714830840658e+03,0.000000000000000000e+00,-4.670054366810479223e+03,-2.726983094408770285e+03,9.608569959199867450e-01
4.464000000000000000e+03,-4.759588762469377798e+03,-2.759635689464239476e+03,0.000000000000000000e+00,-4.670316657927333836e+03,-2.727029621007636251e+03,9.592385304710127070e-01
4.465000000000000000e+03,-4.762019795546981186e+03,-2.760302859024003283e+03,0.000000000000000000e+00,-4.670572530227223069e+03,-2.727073339668182143e+03,9.550500562160185725e-01
4.466000000000000000e+03,-4.764450828625912436e+03,-2.760858833657401647e+03,0.000000000000000000e+00,-4.670831337826782146e+03,-2.727125753025179620e+03,9.527556543390272026e-01
4.467000000000000000e+03,-4.766788360431504771e+03,-2.761414808290800920e+03,0.000000000000000000e+00,-4.671087250184849836e+03,-2.727177343578486216e+03,9.490406481024449281e-01
4.468000000000000000e+03,-4.769125892238425877e+03,-2.762081977850564272e+03,0.000000000000000000e+00,-4.671341452222986845e+03,-2.727232562446211887e+03,9.454198527575583544e-01
4.469000000000000000e+03,-4.771556925316029265e+03,-2.762637952483963545e+03,0.000000000000000000e+00,-4.671601435647758990e+03,-2.727279181873449033e+03,9.412087821137428145e-01
4.470000000000000000e+03,-4.773987958394960515e+03,-2.763305122043726442e+03,0.000000000000000000e+00,-4.671860071586199410e+03,-2.727333798603318883e+03,9.383197063365169566e-01
4.471000000000000000e+03,-4.776418991473891765e+03,-2.763861096677125715e+03,0.000000000000000000e+00,-4.693576162591761204e+03,-2.733434482893562290e+03,9.397466744339268985e-01
4.472000000000000000e+03,-4.778850024551496062e+03,-2.764528266236888612e+03,0.000000000000000000e+00,-4.693852701014547165e+03,-2.733473586685882310e+03,9.311163358913375765e-01
4.473000000000000000e+03,-4.781281057630427313e+03,-2.765084240870288340e+03,0.000000000000000000e+00,-4.694122747046877521e+03,-2.733514171958831412e+03,9.238786942914544165e-01
4.474000000000000000e+03,-4.783712090708030701e+03,-2.765640215502897718e+03,0.000000000000000000e+00,-4.694398634876005417e+03,-2.733556111772711120e+03,9.183452308038367873e-01
4.475000000000000000e+03,-4.786143123786962860e+03,-2.766307385063450511e+03,0.000000000000000000e+00,-4.694669766045021788e+03,-2.733606458742995073e+03,9.137017876548975126e-01
4.476000000000000000e+03,-4.788574156865895020e+03,-2.766863359696059888e+03,0.000000000000000000e+00,-4.694935879283402755e+03,-2.733651316632665839e+03,9.074966358436716840e-01
4.477000000000000000e+03,-4.790911688671486445e+03,-2.767530529255822785e+03,0.000000000000000000e+00,-4.695206900978683734e+03,-2.733691223857091245e+03,9.026283268002822657e-01
4.478000000000000000e+03,-4.793342721750418605e+03,-2.768086503889222513e+03,0.000000000000000000e+00,-4.695478171398098311e+03,-2.733731023706850920e+03,8.969422213628509555e-01
4.479000000000000000e+03,-4.795773754828021993e+03,-2.768642478522621332e+03,0.000000000000000000e+00,-4.695753204426711818e+03,-2.733767686438882265e+03,8.905845171600905719e-01
4.480000000000000000e+03,-4.798204787906954152e+03,-2.769198453156020605e+03,0.000000000000000000e+00,-4.696022107167697868e+03,-2.733818575543803036e+03,8.841402172590169251e-01
4.481000000000000000e+03,-4.800635820985886312e+03,-2.769865622715783502e+03,0.000000000000000000e+00,-4.717737471609648310e+03,-2.739810458043820745e+03,8.854098115614899012e-01
4.482000000000000000e+03,-4.803066854063488790e+03,-2.770421597349182775e+03,0.000000000000000000e+00,-4.718035908116282371e+03,-2.739842449492808555e+03,8.720472216092045592e-01
4.483000000000000000e+03,-4.805497887142420950e+03,-2.770977571981792607e+03,0.000000000000000000e+00,-4.718324856533692582e+03,-2.739880202793908666e+03,8.634255777670527543e-01
4.484000000000000000e+03,-4.807928920221353110e+03,-2.771533546615191426e+03,0.000000000000000000e+00,-4.718613873647037508e+03,-2.739923065133588352e+03,8.558188302104861034e-01
4.485000000000000000e+03,-4.810359953298955588e+03,-2.772200716174954778e+03,0.000000000000000000e+00,-4.718901710896901932e+03,-2.739967290955624321e+03,8.473992490384011367e-01
4.486000000000000000e+03,-4.812790986377887748e+03,-2.772756690808353596e+03,0.000000000000000000e+00,-4.719179495792015587e+03,-2.740015071266319865e+03,8.405963809905883100e-01
4.487000000000000000e+03,-4.815128518183479173e+03,-2.773312665441752870e+03,0.000000000000000000e+00,-4.719457860339013678e+03,-2.740060890680304965e+03,8.328338657983433979e-01
4.488000000000000000e+03,-4.817559551262412242e+03,-2.773868640075152598e+03,0.000000000000000000e+00,-4.719734490889382869e+03,-2.740111884368686788e+03,8.252754416632787082e-01
4.489000000000000000e+03,-4.819990584340014721e+03,-2.774424614707761521e+03,0.000000000000000000e+00,-4.720014110872421043e+03,-2.740158076673652886e+03,8.167546283662209250e-01
4.490000000000000000e+03,-4.822421617418945971e+03,-2.775091784268314768e+03,0.000000000000000000e+00,-4.720297371677344017e+03,-2.740215297709026800e+03,8.093290163458848330e-01
4.491000000000000000e+03,-4.824852650497878130e+03,-2.775647758900923691e+03,0.000000000000000000e+00,-4.742035757852331699e+03,-2.746026569054176434e+03,8.088813312418488000e-01
4.492000000000000000e+03,-4.827283683575480609e+03,-2.776203733534323419e+03,0.000000000000000000e+00,-4.742354344621235214e+03,-2.746076578752924888e+03,7.949860452986855508e-01
4.493000000000000000e+03,-4.829714716654412769e+03,-2.776759708167722692e+03,0.000000000000000000e+00,-4.742666403325098145e+03,-2.746123008344434311e+03,7.848137623734295909e-01
4.494000000000000000e+03,-4.832145749733345838e+03,-2.777315682801121966e+03,0.000000000000000000e+00,-4.742979739702344887e+03,-2.746166386349148979e+03,7.759732457394309391e-01
4.495000000000000000e+03,-4.834576782810948316e+03,-2.777871657433730888e+03,0.000000000000000000e+00,-4.743288304914985929e+03,-2.746205834388052153e+03,7.674389702280632886e-01
4.496000000000000000e+03,-4.837007815889881385e+03,-2.778427632067130162e+03,0.000000000000000000e+00,-4.743591119669777981e+03,-2.746250732625809633e+03,7.591006092493102209e-01
4.497000000000000000e+03,-4.839438848967483864e+03,-2.778983606700529890e+03,0.000000000000000000e+00,-4.743903652183323175e+03,-2.746286343595054404e+03,7.510025356829594934e-01
4.498000000000000000e+03,-4.841869882046416024e+03,-2.779539581333929164e+03,0.000000000000000000e+00,-4.744213982366994969e+03,-2.746332790160235163e+03,7.431468543260576487e-01
4.499000000000000000e+03,-4.844300915125347274e+03,-2.780095555967328437e+03,0.000000000000000000e+00,-4.744519749802469050e+03,-2.746380166456431198e+03,7.357510264879001394e-01
4.500000000000000000e+03,-4.846731948202951571e+03,-2.780540335673572827e+03,0.000000000000000000e+00,-4.744816535729574753e+03,-2.746421893569258373e+03,7.283469073601488430e-01
4.501000000000000000e+03,-4.849162981281882821e+03,-2.781096310306972555e+03,0.000000000000000000e+00,-4.766540709120753490e+03,-2.752115967000543151e+03,7.316349485201878444e-01
4.502000000000000000e+03,-4.851594014359486209e+03,-2.781652284940371828e+03,0.000000000000000000e+00,-4.766893700740431086e+03,-2.752158176284860474e+03,7.183392232846631531e-01
4.503000000000000000e+03,-4.854025047438417459e+03,-2.782208259572980751e+03,0.000000000000000000e+00,-4.767238908292699307e+03,-2.752202224715652846e+03,7.108692613462586074e-01
4.504000000000000000e+03,-4.856456080517349619e+03,-2.782764234206380024e+03,0.000000000000000000e+00,-4.767578678155488888e+03,-2.752242854088828153e+03,7.035886120183220127e-01
4.505000000000000000e+03,-4.858887113594953007e+03,-2.783320208839779298e+03,0.000000000000000000e+00,-4.767915827692647326e+03,-2.752287309851701139e+03,6.999861983682984512e-01
4.506000000000000000e+03,-4.861224645401874113e+03,-2.783876183473178571e+03,0.000000000000000000e+00,-4.768242157929566019e+03,-2.752329710793102095e+03,6.943864856908401606e-01
4.507000000000000000e+03,-4.863655678479476592e+03,-2.784432158105787948e+03,0.000000000000000000e+00,-4.768560455501697106e+03,-2.752366719281098995e+03,6.903024313917863752e-01
4.508000000000000000e+03,-4.866086711558408751e+03,-2.784988132739187222e+03,0.000000000000000000e+00,-4.768877211990426076e+03,-2.752405155422115968e+03,6.879334762601030384e-01
4.509000000000000000e+03,-4.868517744637340002e+03,-2.785432912446223327e+03,0.000000000000000000e+00,-4.769194329476628809e+03,-2.752436734554303257e+03,6.847791752456183767e-01
4.510000000000000000e+03,-4.870948777714943390e+03,-2.785988887078832249e+03,0.000000000000000000e+00,-4.769502507414611500e+03,-2.752472967718850668e+03,6.848169601583159460e-01
4.511000000000000000e+03,-4.873473312065886603e+03,-2.786544861712231523e+03,0.000000000000000000e+00,-4.791197158121241955e+03,-2.758011780916191128e+03,6.951793702396619201e-01
4.512000000000000000e+03,-4.875904345144818762e+03,-2.787100836345630796e+03,0.000000000000000000e+00,-4.791554937744259405e+03,-2.758052286918467416e+03,6.869971742625348154e-01
4.513000000000000000e+03,-4.878335378222421241e+03,-2.787545616051875641e+03,0.000000000000000000e+00,-4.791906269915273697e+03,-2.758091492819982705e+03,6.861040436623659922e-01
4.514000000000000000e+03,-4.880766411301353401e+03,-2.788101590685274914e+03,0.000000000000000000e+00,-4.792246051005188747e+03,-2.758127477486441876e+03,6.885008027564346600e-01
4.515000000000000000e+03,-4.883197444380285560e+03,-2.788657565318674187e+03,0.000000000000000000e+00,-4.792574341702406855e+03,-2.758164822776509482e+03,6.913782078654633345e-01
4.516000000000000000e+03,-4.885628477457889858e+03,-2.789102345024919941e+03,0.000000000000000000e+00,-4.792883072327999798e+03,-2.758203295382753822e+03,6.963009167137760302e-01
4.517000000000000000e+03,-4.888059510536820198e+03,-2.789658319658319215e+03,0.000000000000000000e+00,-4.793190295751992380e+03,-2.758238679149610107e+03,7.030186983088466679e-01
4.518000000000000000e+03,-4.890490543614423586e+03,-2.790214294291718488e+03,0.000000000000000000e+00,-4.793486057578293185e+03,-2.758267527623816022e+03,7.106223190343958773e-01
4.519000000000000000e+03,-4.893015077965367709e+03,-2.790659073997963787e+03,0.000000000000000000e+00,-4.793775216313921192e+03,-2.758306232601936699e+03,7.177681298515914410e-01
4.520000000000000000e+03,-4.895446111044298959e+03,-2.791215048631363061e+03,0.000000000000000000e+00,-4.794061602401750861e+03,-2.758336782405129725e+03,7.278921661992434622e-01
4.521000000000000000e+03,-4.897877144121902347e+03,-2.791771023264761880e+03,0.000000000000000000e+00,-4.815689866550611441e+03,-2.763728961054438059e+03,7.464847483642033099e-01
4.522000000000000000e+03,-4.900308177200834507e+03,-2.792215802971007633e+03,0.000000000000000000e+00,-4.816004847076573242e+03,-2.763779361161983616e+03,7.497222749192359315e-01
4.523000000000000000e+03,-4.902739210279766667e+03,-2.792771777604406907e+03,0.000000000000000000e+00,-4.816305678217238892e+03,-2.763828578928418210e+03,7.591766502539085693e-01
4.524000000000000000e+03,-4.905170243357369145e+03,-2.793327752237806180e+03,0.000000000000000000e+00,-4.816593253308878957e+03,-2.763875451895741207e+03,7.683371706261288292e-01
4.525000000000000000e+03,-4.907507775164289342e+03,-2.793772531944051480e+03,0.000000000000000000e+00,-4.816873741845556651e+03,-2.763935050709923871e+03,7.786883264584956166e-01
4.526000000000000000e+03,-4.909938808241892730e+03,-2.794328506577450753e+03,0.000000000000000000e+00,-4.817139313188443339e+03,-2.763980274147390446e+03,7.873883303987632143e-01
4.527000000000000000e+03,-4.912463342592835033e+03,-2.794884481210850026e+03,0.000000000000000000e+00,-4.817394747469694266e+03,-2.764035257846068816e+03,7.953833799407896699e-01
4.528000000000000000e+03,-4.914894375671768103e+03,-2.795329260917095780e+03,0.000000000000000000e+00,-4.817635035870956017e+03,-2.764078238651167794e+03,8.028670310513568165e-01
4.529000000000000000e+03,-4.917325408749371491e+03,-2.795885235550494599e+03,0.000000000000000000e+00,-4.817871081295024851e+03,-2.764125197645030767e+03,8.094245815653996479e-01
4.530000000000000000e+03,-4.919756441828303650e+03,-2.796441210183893872e+03,0.000000000000000000e+00,-4.818105313903273782e+03,-2.764174794279580965e+03,8.123257700217920707e-01
4.531000000000000000e+03,-4.922187474907233991e+03,-2.796885989890139172e+03,0.000000000000000000e+00,-4.839772416162660193e+03,-2.769475614241020594e+03,8.231423788811902398e-01
4.532000000000000000e+03,-4.924618507984838288e+03,-2.797441964523538445e+03,0.000000000000000000e+00,-4.840015374679901470e+03,-2.769572817857666450e+03,8.167824504166039112e-01
4.533000000000000000e+03,-4.927049541063769539e+03,-2.797886744229784199e+03,0.000000000000000000e+00,-4.840248971629884181e+03,-2.769668785323521661e+03,8.129263182065096238e-01
4.534000000000000000e+03,-4.929480574141372927e+03,-2.798442718863183472e+03,0.000000000000000000e+00,-4.840476781868311264e+03,-2.769760060038718166e+03,8.109422941036903421e-01
4.535000000000000000e+03,-4.932005108492316140e+03,-2.798998693496582746e+03,0.000000000000000000e+00,-4.840694437037078387e+03,-2.769845566153046093e+03,8.056307111896050532e-01
4.536000000000000000e+03,-4.934436141571247390e+03,-2.799443473202828045e+03,0.000000000000000000e+00,-4.840907528141801777e+03,-2.769928852051381909e+03,7.981990782877886881e-01
4.537000000000000000e+03,-4.936867174650180459e+03,-2.799999447836226864e+03,0.000000000000000000e+00,-4.841113528663961006e+03,-2.770012200918129111e+03,7.907630476880103121e-01
4.538000000000000000e+03,-4.939298207727782028e+03,-2.800444227543262514e+03,0.000000000000000000e+00,-4.841325565670042124e+03,-2.770089667558504971e+03,7.780805841321508654e-01
4.539000000000000000e+03,-4.941729240806715097e+03,-2.801000202175871891e+03,0.000000000000000000e+00,-4.841523687442893788e+03,-2.770178943908113069e+03,7.657749894871410667e-01
4.540000000000000000e+03,-4.944160273884317576e+03,-2.801556176809271165e+03,0.000000000000000000e+00,-4.841728174021951418e+03,-2.770260955676716094e+03,7.535206876852134084e-01
4.541000000000000000e+03,-4.946684808235260789e+03,-2.802000956516305905e+03,0.000000000000000000e+00,-4.863468626585207858e+03,-2.775388380942480580e+03,7.465065729255921934e-01
4.542000000000000000e+03,-4.949115841314192039e+03,-2.802556931148915737e+03,0.000000000000000000e+00,-4.863643119896526514e+03,-2.775519443574450179e+03,7.252890343064337664e-01
4.543000000000000000e+03,-4.951546874391796337e+03,-2.803112905782315011e+03,0.000000000000000000e+00,-4.863819958832827069e+03,-2.775641884858653157e+03,7.075380784841788229e-01
4.544000000000000000e+03,-4.953884406198717443e+03,-2.803557685489350661e+03,0.000000000000000000e+00,-4.863987903228247887e+03,-2.775760290002298007e+03,6.917031552943377903e-01
4.545000000000000000e+03,-4.956315439276319921e+03,-2.804113660121959583e+03,0.000000000000000000e+00,-4.864151656251773602e+03,-2.775875259415175151e+03,6.762521038401649864e-01
4.546000000000000000e+03,-4.958746472355252081e+03,-2.804669634755358857e+03,0.000000000000000000e+00,-4.864320577536510427e+03,-2.775980142915518627e+03,6.624249388010926554e-01
4.547000000000000000e+03,-4.961177505434184241e+03,-2.805114414462394507e+03,0.000000000000000000e+00,-4.864481793328828644e+03,-2.776080242658751104e+03,6.476964497323934866e-01
4.548000000000000000e+03,-4.963702039783796863e+03,-2.805559194168639806e+03,0.000000000000000000e+00,-4.864655656265491416e+03,-2.776177122296317975e+03,6.329613281206634134e-01
4.549000000000000000e+03,-4.966133072862729932e+03,-2.806003973874885105e+03,0.000000000000000000e+00,-4.864828424859573715e+03,-2.776271881319897602e+03,6.207788705239176696e-01
4.550000000000000000e+03,-4.968470604669651038e+03,-2.806448753581920300e+03,0.000000000000000000e+00,-4.864996756685955006e+03,-2.776367588518971388e+03,6.072666265783827066e-01
4.551000000000000000e+03,-4.970901637747253517e+03,-2.806893533288166054e+03,0.000000000000000000e+00,-4.886720081014282187e+03,-2.781459317226990606e+03,6.053478383176800204e-01
4.552000000000000000e+03,-4.973239169554174623e+03,-2.807227118068047275e+03,0.000000000000000000e+00,-4.886862711239436067e+03,-2.781590442193628405e+03,5.855548522163097624e-01
4.553000000000000000e+03,-4.975576701359766957e+03,-2.807560702847928496e+03,0.000000000000000000e+00,-4.887005206367347455e+03,-2.781712975677681243e+03,5.725698228953863822e-01
4.554000000000000000e+03,-4.977914233166687154e+03,-2.807894287627810627e+03,0.000000000000000000e+00,-4.887153831307292421e+03,-2.781844223284550480e+03,5.611103634026834985e-01
4.555000000000000000e+03,-4.980251764972280398e+03,-2.808116677481327770e+03,0.000000000000000000e+00,-4.887300456571399081e+03,-2.781963468357312195e+03,5.507774761259260909e-01
4.556000000000000000e+03,-4.982495795505860769e+03,-2.808339067334845822e+03,0.000000000000000000e+00,-4.887453101808435349e+03,-2.782082478949177130e+03,5.395662672707786101e-01
4.557000000000000000e+03,-4.984739826039441141e+03,-2.808672652114727498e+03,0.000000000000000000e+00,-4.887599277395230274e+03,-2.782205962700956206e+03,5.294122762085551326e-01
4.558000000000000000e+03,-4.986983856574351194e+03,-2.808895041968245096e+03,0.000000000000000000e+00,-4.887757162808483372e+03,-2.782322386572818232e+03,5.178808710474912536e-01
4.559000000000000000e+03,-4.989134385835921421e+03,-2.809228626748126771e+03,0.000000000000000000e+00,-4.887910045598508987e+03,-2.782439892487926045e+03,5.078871646696951903e-01
4.560000000000000000e+03,-4.991284915097490739e+03,-2.809562211528007992e+03,0.000000000000000000e+00,-4.888069541644995297e+03,-2.782558055699238139e+03,4.968705314486254743e-01
4.561000000000000000e+03,-4.993435444359060057e+03,-2.810006991234253746e+03,0.000000000000000000e+00,-4.909374420964692035e+03,-2.788234591503224692e+03,4.979247513918401702e-01
4.562000000000000000e+03,-4.995585973620630284e+03,-2.810562965867653020e+03,0.000000000000000000e+00,-4.909506489926343420e+03,-2.788368461702656532e+03,4.777380014351989557e-01
4.563000000000000000e+03,-4.997643001610189458e+03,-2.811118940501052293e+03,0.000000000000000000e+00,-4.909648077320142875e+03,-2.788503431791658841e+03,4.657914019677642514e-01
4.564000000000000000e+03,-4.999700029599749541e+03,-2.811786110060815190e+03,0.000000000000000000e+00,-4.909795572967376756e+03,-2.788632511278598940e+03,4.554669178619867864e-01
4.565000000000000000e+03,-5.001757057589307806e+03,-2.812675669474095685e+03,0.000000000000000000e+00,-4.909942572694691989e+03,-2.788765728584290628e+03,4.464981443584086218e-01
4.566000000000000000e+03,-5.003814085578866070e+03,-2.813565228887376634e+03,0.000000000000000000e+00,-4.910093516396224004e+03,-2.788894747734056182e+03,4.390912126004734017e-01
4.567000000000000000e+03,-5.005777612295085419e+03,-2.814454788299867687e+03,0.000000000000000000e+00,-4.910245967119621127e+03,-2.789016796996116227e+03,4.318679303394277191e-01
4.568000000000000000e+03,-5.007834640284644593e+03,-2.815455542640302156e+03,0.000000000000000000e+00,-4.910397066719391660e+03,-2.789133738839652324e+03,4.256687571746939902e-01
